,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
114,Grenache - Shiraz - Mataro 2017,3.9,424,42.0,Australia / South Australia / Barossa / Barossa Valley,Powell & Son,Australian Rhône Blend Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,48.9,6.72,44.77
115,Texture like Sun Sector Red 2018,4.1,56,29.96,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Ochota Barrels,,13.79454297,,[],61.73,46.29526972,9.05,53.555
116,Plexus Red 2013,3.9,315,29.98,Australia / South Australia / Barossa / Barossa Valley,John Duval,Australian Rhône Blend Red,14.5,"Mourvedre, Grenache","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,43.74,9.25,43.42
117,Field Street Shiraz 2018,3.9,71,25.0,Australia / South Australia / Fleurieu / McLaren Vale,S.C. Pannell,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.2,49.61,13.56,46.65
118,Estate Shiraz 2018,3.9,1542,22.32,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Taylors / Wakefield,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.48,45.08,22.76,43.13
119,Entity Shiraz 2018,4.3,331,34.94,Australia / South Australia / Barossa / Barossa Valley,John Duval,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.27,45.34,21.84,43.32
120,L-BLOCK Shiraz 2013,4.0,51,25.98,Australia / Victoria / Western Victoria / Pyrenees,Domaine Terlato & Chapoutier,Australian Shiraz,14.5,Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,53.74,20.74,46.35
121,Puritan Shiraz 2019,3.8,80,20.0,Australia / South Australia / Fleurieu / McLaren Vale,Battle of Bosworth,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",81.95,45.02,18.86,46.2
122,The Steading 2019,4.1,170,36.0,Australia / South Australia / Barossa / Barossa Valley,Torbreck,Australian Rhône Blend Red,15.0,"53 Grenache, 28 Shiraz/Syrah, 19 Mataro","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,45.38,10.77,43.06
123,Max's Cabernet Sauvignon 2017,3.8,706,19.99,Australia / South Australia,Penfolds,Australian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",68.33,55.45,7.89,53.45
124,Semillon 2018,3.9,41,21.84,Australia / New South Wales / Hunter Valley,Silkman,,13.79454297,,[],61.73,46.29526972,9.05,53.555
125,Shiraz Langi 1998,4.5,69,38.99,Australia / Victoria / Western Victoria / Grampians,Mount Langi Ghiran,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",80.43,44.16,18.21,43.45
126,River Sand 2019,3.8,25,26.0,Australia / South Australia / Lower Murray / Riverland,Unico Zelo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
127,Quandong Farm Single Vineyard Shiraz 2019,4.0,38,28.0,Australia / South Australia / Fleurieu / McLaren Vale,Paxton,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.05,44.14,22.71,41.78
128,Shiraz (Signature) 2019,3.8,117,22.67,Australia / South Australia / Fleurieu / McLaren Vale,Robert Oatley,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.19,43.25,16.84,40.69
129,M3 Chardonnay 2020,4.0,289,45.33,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Shaw + Smith,Australian Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",54.0862,46.29526972,9.05,53.555
130,Lionheart of the Barossa Shiraz 2019,3.9,2013,25.99,Australia / South Australia / Barossa / Barossa Valley,Dandelion Vineyards,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.31,21.53,43.37
131,Mother's Milk Shiraz 2019,3.9,644,16.14,Australia / South Australia / Barossa,First Drop,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,42.44,18.1,42.39
132,Sexy Beast Cabernet Sauvignon 2017,3.9,907,26.7,Australia / South Australia / Fleurieu / McLaren Vale,Two Hands,Australian Cabernet Sauvignon,13.4,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",67.93,56.53,10.92,54.68
133,Valley Floor Shiraz 2013,4.1,386,16.98,Australia / South Australia / Barossa,Langmeil,Australian Shiraz,14.5,Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,45.86,20.32,43.07
134,Cabernet Sauvignon (Napoleone Vineyard Block 3 / Coldstream Vineyards) 2018,3.9,33,31.16,Australia / Victoria / Port Phillip / Yarra Valley,Punt Road,Australian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Poultry']",63.82,52.29,4.48,50.79
135,Watervale Riesling 2020,3.8,37,29.49,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Clare Wine Co,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",38.9054,46.29526972,9.05,53.555
136,Mathilda Shiraz 2017,3.8,1052,15.95,Australia / Victoria,Domaine Tournon,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",81.52,46.79,15.86,45.75
137,Plexus Red 2011,4.1,120,39.99,Australia / South Australia / Barossa / Barossa Valley,John Duval,Australian Rhône Blend Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,43.74,9.25,43.42
138,Basket Pressed Shiraz 2014,3.8,194,31.98,Australia / South Australia / Fleurieu / McLaren Vale,Kay Brothers,Australian Shiraz,14.2,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,43.1,21.03,41.37
139,The Wild Ride 2018,3.9,38,18.99,Australia / South Australia / Barossa / Barossa Valley,Tait,Australian Rhône Blend Red,15.9,"Mourvedre, Shiraz/Syrah, Grenache","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,49.68,4.44,46.1
140,Entity Shiraz 2020,4.1,66,34.94,Australia / South Australia / Barossa / Barossa Valley,John Duval,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.27,45.34,21.84,43.32
141,Olmo's Reward 2012,4.0,98,26.99,Australia / Western Australia / South West Australia / Great Southern / Frankland River,Frankland Estate,Australian Bordeaux Blend,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",82.87,56.57,10.75,60.78
142,Riverside Grenache - Mataro - Shiraz 2017,3.9,416,18.99,Australia / South Australia / Barossa / Barossa Valley,Powell & Son,Australian Rhône Blend Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.92,13.99,43.59
143,Yakka Shiraz 2009,4.1,70,18.9,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Longview Vineyard,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.74,47.02,19.04,45.99
144,Organic Viognier 2021,3.8,167,19.99,Australia / South Australia,Yalumba,Australian Viognier,13.5,100 Viognier,"['Pork', 'Rich fish (salmon, tuna etc)', 'Spicy food', 'Poultry']",53.192,46.29526972,9.05,53.555
145,Double Barrel Cabernet Sauvignon 2019,3.8,310,14.99,Australia / South Australia / Limestone Coast / Coonawarra,Jacob's Creek,Australian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Poultry']",68.49,53.05,11.98,54.33
146,The Banished Dark Red 2020,3.9,1113,11.99,Australia / South Eastern Australia,19 Crimes,,13.79454297,,[],61.73,46.29526972,9.05,53.555
147,Texture like Sun Sector Red 2016,3.8,82,35.0,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Ochota Barrels,,13.79454297,,[],61.73,46.29526972,9.05,53.555
148,Moppa Shiraz 2020,4.1,205,36.45,Australia / South Australia,Kalleske,Australian Shiraz,14.5,Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,43.27,21.77,41.77
149,Netley Road Vineyard Riesling 2014,4.0,28,34.99,Australia / Western Australia / South West Australia / Great Southern / Frankland River,Frankland Estate,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",37.9642,46.29526972,9.05,53.555
150,Durif - Shiraz 2021,4.0,456,10.99,Australia / South Eastern Australia,Dark Corner,,13.79454297,,[],61.73,46.29526972,9.05,53.555
151,Nest Egg Shiraz 2013,4.3,131,32.0,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Bird In Hand,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.62,41.54,18.61,37.18
152,Wallace (Shiraz - Grenache) 2016,3.8,900,23.74,Australia / South Australia / Barossa / Barossa Valley,Glaetzer,Australian Rhône Blend Red,14.5,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,47.99,13.89,44.32
153,GSM 2016,4.0,130,27.99,Australia / South Australia / Fleurieu / McLaren Vale,Yangarra,Australian Rhône Blend Red,14.5,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,48.52,8.65,45.57
154,Chardonnay 2013,3.8,129,29.56,Australia / South Australia / Barossa / Eden Valley,Heggies,Australian Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",53.7001,46.29526972,9.05,53.555
155,Rufus Stone Heathcote Shiraz 2019,3.8,112,24.92,Australia / Victoria / Central Victoria / Heathcote,Tyrrell's,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.85,17.97,44.59
156,d'Arry's Original Shiraz - Grenache 2015,3.8,430,17.09,Australia / South Australia / Fleurieu / McLaren Vale,d'Arenberg,Australian Rhône Blend Red,14.5,"Shiraz/Syrah, Grenache","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,49.39,8.55,45.15
157,The Guilty Shiraz 2017,3.9,269,23.29,Australia / Victoria,Shinas Estate,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,45.23,19.74,44.93
158,Chard 2020,3.8,1147,8.81,Australia / South Eastern Australia,19 Crimes,Australian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",58.9251,46.29526972,9.05,53.555
159,Spring Riesling 2018,3.9,55,24.99,Australia / Victoria / Central Victoria / Strathbogie Ranges,Mac Forbes,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",45.5742,46.29526972,9.05,53.555
160,Old Vine Grenache 2015,3.8,144,29.99,Australia / South Australia / Fleurieu / McLaren Vale,Yangarra,,13.79454297,,[],61.73,46.29526972,9.05,53.555
161,Riesling 2021,3.8,81,18.49,Australia / South Australia / Barossa / Eden Valley,Pewsey Vale,Australian Riesling,12.0,100 Riesling,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",41.7034,46.29526972,9.05,53.555
162,The Cigar Cabernet Sauvignon 2016,4.1,414,32.99,Australia / South Australia / Limestone Coast / Coonawarra,Yalumba,Australian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",67.52,56.08,7.91,54.17
163,Hills & Valleys Riesling 2018,3.8,206,29.99,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Pikes,Australian Riesling,11.0,100 Riesling,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",42.2872,46.29526972,9.05,53.555
164,Sexy Beast Cabernet Sauvignon 2018,4.1,1426,26.7,Australia / South Australia / Fleurieu / McLaren Vale,Two Hands,Australian Cabernet Sauvignon,14.2,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",67.93,56.58,10.87,54.68
165,Seville Syrah 2015,3.9,25,26.0,Australia / Victoria / Port Phillip / Yarra Valley,Jamsheed,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",81.13,46.99,14.62,47.1
166,The Formula Robert's Shiraz 2018,3.8,78,18.99,Australia / South Australia / Barossa / Barossa Valley,Small Gully,Australian Shiraz,14.9,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,43.67,19.47,42.11
167,Church Block Cabernet Sauvignon - Shiraz - Merlot 2014,3.8,1146,34.99,Australia / South Australia / Fleurieu / McLaren Vale,Wirra Wirra,,13.79454297,,[],61.73,46.29526972,9.05,53.555
168,Limited Edition Cycle Buff Beauty Shiraz - Malbec 2019,4.0,28,17.99,Australia / South Australia,Misfit,,13.79454297,,[],61.73,46.29526972,9.05,53.555
169,Scotsdale Cabernet Sauvignon 2016,4.1,71,35.99,Australia / Western Australia / South West Australia / Great Southern,Howard Park,Australian Cabernet Sauvignon,14.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",64.6,52.86,14.65,50.69
170,Traditionale Riesling 2020,3.9,236,30.99,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Pikes,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",41.9521,46.29526972,9.05,53.555
171,The Scooter Merlot 2017,4.0,343,27.99,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Merlot,16.0,100 Merlot,"['Beef', 'Lamb', 'Veal']",68.86,19.81,10.28,10.47
172,Double Barrel Shiraz 2018,3.9,1806,14.99,Australia / South Australia / Barossa,Jacob's Creek,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,42.96,20.42,42.71
173,Gnarly Dudes Shiraz 2018,4.0,1724,29.95,Australia / South Australia / Barossa / Barossa Valley,Two Hands,Australian Shiraz,13.8,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.05,21.78,44.33
174,The Maitre d'Cabernet Sauvignon 2018,4.1,481,25.94,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Cabernet Sauvignon,15.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",70.24,56.32,13.1,53.5
175,Texture like Sun Sector Red 2016,3.8,82,35.0,Australia / South Australia / Mount Lofty Ranges / Adelaide Hills,Ochota Barrels,,13.79454297,,[],61.73,46.29526972,9.05,53.555
176,The Maitre d'Cabernet Sauvignon 2016,4.1,771,25.94,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Cabernet Sauvignon,15.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",70.24,56.32,13.1,53.5
177,Chardonnay 2012,4.2,135,53.99,Australia / Western Australia / South West Australia / Margaret River,Voyager Estate,Australian Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",54.4743,46.29526972,9.05,53.555
178,The Violinist Verdelho 2008,3.9,32,19.99,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,,13.79454297,,[],61.73,46.29526972,9.05,53.555
179,Bin 28 Shiraz 2019,4.1,1074,26.99,Australia / South Australia / Barossa / Barossa Valley,Penfolds,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.42,20.04,42.9
180,William Randell Shiraz 2017,4.2,114,38.0,Australia / South Australia / Barossa,Thorn-Clarke,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.99,25.12,44.52
181,The Uprising Red 2020,4.0,4028,9.99,Australia / South Eastern Australia,19 Crimes,Australian Cabernet Sauvignon,14.0,Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",68.37,54.95,20.95,53.92
182,Johann's Garden 2015,4.0,314,39.98,Australia / South Australia / Barossa / Barossa Valley,Henschke,Australian Rhône Blend Red,14.5,"Mourvedre, Grenache","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.81,7.9,42.66
183,Woodcutter's Semillon 2018,3.8,77,16.99,Australia / South Australia / Barossa / Barossa Valley,Torbreck,,13.79454297,,[],61.73,46.29526972,9.05,53.555
184,Traditionale Riesling 2021,3.8,218,30.99,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Pikes,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",41.9521,46.29526972,9.05,53.555
185,The Boxer Shiraz 2020,4.1,494,29.91,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Shiraz,16.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.06,22.26,42.96
186,Woodcutter's Shiraz 2020,4.0,516,21.35,Australia / South Australia / Barossa / Barossa Valley,Torbreck,Australian Shiraz,14.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.04,22.31,42.54
187,Norwood 2018,3.9,31,17.95,Australia / South Australia,Salomon Estate,Australian Cabernet - Shiraz,13.79454297,,"['Beef', 'Lamb', 'Poultry']",85.0,45.61,6.92,43.65
188,Miamup Cabernet Sauvignon 2017,3.8,259,17.09,Australia / Western Australia / South West Australia / Margaret River,Howard Park,Australian Cabernet Sauvignon,14.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",64.93,54.41,7.57,52.18
189,Macedon Ranges Pinot Noir 2020,4.1,54,34.99,Australia / Victoria / Port Phillip / Macedon Ranges,Shadowfax,Australian Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",44.47,13.8,6.38,53.82
190,Highbury Fields Shiraz 2018,3.9,65,26.67,Australia / Western Australia / South West Australia / Great Southern,Forest Hill,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",80.46,39.85,12.21,43.22
191,Taché Brut 2012,3.8,32,23.98,Australia / Victoria,Taltarni,,13.79454297,,[],61.73,46.29526972,9.05,53.555
192,Lionheart of the Barossa Shiraz 2011,3.8,494,24.0,Australia / South Australia / Barossa / Barossa Valley,Dandelion Vineyards,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.31,21.53,43.37
193,Riverside Grenache - Mataro - Shiraz 2019,4.0,61,18.99,Australia / South Australia / Barossa / Barossa Valley,Powell & Son,Australian Rhône Blend Red,14.5,"Grenache, Mataro, Shiraz/Syrah","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.87,14.03,43.57
194,Plexus Red 2009,4.0,168,33.99,Australia / South Australia / Barossa / Barossa Valley,John Duval,Australian Rhône Blend Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,43.74,9.25,43.42
195,Tamblyn Red Blend 2017,3.8,113,18.99,Australia / South Australia / Fleurieu / Langhorne Creek,Bremerton,,13.79454297,,[],61.73,46.29526972,9.05,53.555
196,The Boxer Shiraz 2019,4.1,2524,29.99,Australia / South Australia / Fleurieu / McLaren Vale,Mollydooker,Australian Shiraz,16.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.06,22.26,42.96
197,Wilyabrup Valley Cabernet - Merlot 2017,3.9,25,18.98,Australia / Western Australia / South West Australia / Margaret River,Woodlands,Australian Bordeaux Blend,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",81.71,51.05,4.65,60.05
198,Isolation Ridge Vineyard Riesling 2019,4.1,59,34.95,Australia / Western Australia / South West Australia / Great Southern / Frankland River,Frankland Estate,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",43.352,46.29526972,9.05,53.555
199,d'Arry's Original Shiraz - Grenache 2017,3.8,659,17.09,Australia / South Australia / Fleurieu / McLaren Vale,d'Arenberg,Australian Rhône Blend Red,14.0,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,49.39,8.55,45.15
200,Max's Cabernet Sauvignon 2018,3.8,1127,19.99,Australia / South Australia,Penfolds,Australian Cabernet Sauvignon,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",68.33,55.45,7.89,53.45
201,Springvale Riesling 2015,3.8,137,44.0,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Grosset,Australian Riesling,13.79454297,,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",44.1657,46.29526972,9.05,53.555
202,Family Crest Shiraz 2018,3.8,112,25.67,Australia / South Australia / Fleurieu / McLaren Vale,Angove,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",82.22,44.8,17.52,43.7
203,Miss Harry 2017,3.8,392,25.99,Australia / South Australia / Barossa / Barossa Valley,Hewitson,Australian Rhône Blend Red,14.0,100 Chardonnay,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",83.83,44.45,9.99,44.48
204,Scruffy's Shiraz 2018,3.9,961,19.33,Australia / New South Wales / Big Rivers / Riverina,Nugan,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.18,45.29,24.47,43.38
205,Mr. Black's Concoction Shiraz - Viognier 2012,4.1,118,16.96,Australia / South Australia / Barossa / Barossa Valley,Small Gully,Australian Syrah - Viognier,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",78.98,34.89,18.75,54.81
206,Mr. Black's Little Book Shiraz 2017,3.8,1411,18.08,Australia / South Australia / Barossa / Barossa Valley,Small Gully,Australian Shiraz,15.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,45.97,22.68,45.43
207,Clarry's GSM 2020,4.0,401,25.99,Australia / South Australia / Barossa / Barossa Valley,Kalleske,Australian Rhône Blend Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.05,8.82,42.76
208,Esoterico 2021,3.9,58,24.99,Australia / South Australia / Lower Murray / Riverland,Unico Zelo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
209,Clarry's GSM 2018,3.9,399,25.99,Australia / South Australia / Barossa / Barossa Valley,Kalleske,Australian Rhône Blend Red,14.5,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.05,8.82,42.76
210,The Guilty Shiraz 2018,3.9,68,21.16,Australia / Victoria,Shinas Estate,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,45.23,19.74,44.93
211,Church Block Cabernet Sauvignon - Shiraz - Merlot 2017,3.8,1200,17.93,Australia / South Australia / Fleurieu / McLaren Vale,Wirra Wirra,,13.79454297,,[],61.73,46.29526972,9.05,53.555
212,Grand Barossa Cabernet Sauvignon 2018,3.9,607,14.99,Australia / South Australia / Barossa / Barossa Valley,Château Tanunda,Australian Cabernet Sauvignon,15.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Poultry']",66.83,58.08,7.67,54.53
213,Family Crest Chardonnay 2017,4.0,32,18.98,Australia / South Australia / Fleurieu / McLaren Vale,Angove,Australian Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",56.9948,46.29526972,9.05,53.555
214,Bin 311 Chardonnay 2019,3.8,263,29.95,Australia / New South Wales / Southern New South Wales / Tumbarumba,Penfolds,Australian Chardonnay,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",52.9366,46.29526972,9.05,53.555
215,Red Right Hand Blend 2017,3.9,43,19.33,Australia / Western Australia / South West Australia / Margaret River,Vinaceous,,13.79454297,,[],61.73,46.29526972,9.05,53.555
216,Epiphany Shiraz 2018,3.8,492,20.49,Australia / South Australia / Fleurieu / McLaren Vale,Sister's Run,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.15,43.65,18.9,44.18
217,Barossa Shiraz 2018,3.9,288,18.5,Australia / South Australia / Barossa,Yalumba,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",80.49,46.58,24.32,42.81
218,Mataro - Grenache - Shiraz 2018,3.9,50,33.0,Australia / South Australia / Barossa / Barossa Valley,Tim Smith,Australian Rhône Blend Red,14.0,"Shiraz/Syrah, Grenache, Mataro","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.77,9.36,39.99
219,The Verdict Cabernet Sauvignon 2016,3.9,156,16.99,Australia / Victoria,Shinas Estate,Australian Cabernet Sauvignon,13.79454297,,"['Beef', 'Lamb', 'Poultry']",70.22,52.4,7.33,54.72
220,Lieu dit Malakoff Shiraz 2013,4.1,319,50.99,Australia / Victoria / Western Victoria / Pyrenees,Domaine Terlato & Chapoutier,Australian Shiraz,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",83.39,49.77,17.95,45.84
221,Bin 28 Shiraz 2010,3.9,1924,29.95,Australia / South Australia / Barossa / Barossa Valley,Penfolds,Australian Shiraz,12.5,Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.44,20.04,42.92
222,Basalt Block Shiraz 2018,4.0,29,22.08,Australia / New South Wales / Hunter Valley,Hope Estate,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.7,48.32,16.28,44.33
223,Henry's Seven 2005,4.0,40,32.87,Australia / South Australia / Barossa,Henschke,Australian Rhône Blend Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,44.36,7.56,43.11
224,Angels' Share Shiraz 2019,4.0,2451,29.95,Australia / South Australia / Fleurieu / McLaren Vale,Two Hands,Australian Shiraz,13.8,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,45.85,20.08,44.14
225,Shiraz 2011,3.8,230,18.89,Australia / South Australia / Fleurieu / McLaren Vale,Yangarra,Australian Shiraz,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.96,47.27,18.28,42.73
226,Killerman's Run Riesling 2019,4.0,275,18.04,Australia / South Australia / Mount Lofty Ranges / Clare Valley,Kilikanoon,Australian Riesling,12.5,100 Riesling,"['Pork', 'Shellfish', 'Poultry', 'Appetizers and snacks', 'Cured Meat']",42.43,46.29526972,9.05,69.8
