,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
110,Gamay Noir 2020,3.9,215,17.09,New Zealand / North Island / Hawke's Bay,Te Mata,,13.79454297,,[],61.73,46.29526972,9.05,53.555
111,The Loop Sauvignon Blanc 2021,4.0,34,14.99,New Zealand / South Island / Marlborough,Barker's Marque Wines,New Zealand Sauvignon Blanc,13.79454297,,"['Shellfish', 'Vegetarian', 'Goat cheese']",27.65,46.29526972,9.05,79.9
112,Rays Road Chardonnay 2019,3.9,78,32.94,New Zealand / North Island / Hawke's Bay,Kumeu River,New Zealand Chardonnay,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",49.91,46.29526972,9.05,52.86
113,Gamay Noir 2021,3.9,54,17.09,New Zealand / North Island / Hawke's Bay,Te Mata,,13.79454297,,[],61.73,46.29526972,9.05,53.555
114,Pinot Noir Rosé 2016,3.8,55,15.93,New Zealand / South Island,Spy Valley,,13.79454297,,[],61.73,46.29526972,9.05,53.555
115,Private Bin Sauvignon Blanc 2020,4.1,9004,11.72,New Zealand / South Island / Marlborough,Villa Maria,New Zealand Sauvignon Blanc,13.5,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",32.5,46.29526972,3.84,76.76
116,Roaring Meg Pinot Noir 2019,4.0,527,25.0,New Zealand / South Island / Central Otago,Mt Difficulty,New Zealand Pinot Noir,13.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",23.57,23.48,5.87,62.87
117,Moutere Pinot Noir 2011,4.0,79,34.9,New Zealand / South Island / Nelson,Neudorf Vineyards,New Zealand Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",26.28,25.92,11.25,61.35
118,Estate Vineyards Sauvignon Blanc 2021,4.0,220,21.99,New Zealand / North Island / Hawke's Bay,Te Mata,New Zealand Sauvignon Blanc,13.0,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",31.52,46.29526972,2.88,75.43
119,Province Pinot Noir 2015,3.8,383,24.69,New Zealand / South Island / Marlborough,Astrolabe,New Zealand Pinot Noir,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",23.68,21.38,2.98,65.01
120,Sauvignon Blanc 2022,3.8,100,19.99,New Zealand / South Island / Marlborough,Kim Crawford,New Zealand Sauvignon Blanc,13.79454297,,"['Shellfish', 'Vegetarian', 'Goat cheese']",31.95,46.29526972,2.06,79.25
121,Collectables Sauvignon Blanc 2021,4.2,115,12.99,New Zealand / South Island / Marlborough,Walnut Block,New Zealand Sauvignon Blanc,13.79454297,,"['Shellfish', 'Vegetarian', 'Goat cheese']",30.57,46.29526972,1.43,78.43
122,Amphora Salty White 2021,4.0,30,30.25,New Zealand / South Island / Canterbury,The Hermit Ram,,13.79454297,,[],61.73,46.29526972,9.05,53.555
123,Crownthorpe Vineyard Sauvignon Blanc 2017,4.0,169,15.95,New Zealand / North Island / Hawke's Bay,Decibel,New Zealand Sauvignon Blanc,12.0,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",32.89,46.29526972,3.21,78.36
124,Pinot Noir Te Muna Road Vineyard 2014,4.0,657,52.99,New Zealand / South Island / Marlborough,Craggy Range,New Zealand Pinot Noir,13.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",23.45,21.13,9.42,61.2
125,Satellite Sauvignon Blanc 2018,3.8,911,27.99,New Zealand / South Island / Marlborough,Spy Valley,New Zealand Sauvignon Blanc,12.3,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",30.55,46.29526972,0.57,78.35
126,Arona Sauvignon Blanc 2019,4.1,175,11.99,New Zealand / South Island / Marlborough,Barker's Marque Wines,New Zealand Sauvignon Blanc,12.5,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",32.62,46.29526972,9.05,79.47
127,Ana Sauvignon Blanc 2016,3.8,99,13.99,New Zealand / South Island / Marlborough,Eradus,New Zealand Sauvignon Blanc,13.0,Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",32.49,46.29526972,9.05,80.4
128,Marlborough Sauvignon Blanc 2020,3.9,129,17.99,New Zealand / South Island / Marlborough,Mussel Bay,New Zealand Sauvignon Blanc,13.0,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",30.3,46.29526972,2.11,79.34
129,Taylors Pass Vineyard Single Vineyard Sauvignon Blanc 2020,4.1,264,26.1,New Zealand,,,13.79454297,,[],61.73,46.29526972,9.05,53.555
130,Chardonnay (Unoaked) 2017,3.8,328,15.49,New Zealand / South Island / Marlborough,Kim Crawford,New Zealand Chardonnay,13.3,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",54.65,46.29526972,2.48,56.16
131,Sauvignon Blanc 2014,3.9,620,16.49,New Zealand / South Island / Marlborough,Saint Clair Family Estate,New Zealand Sauvignon Blanc,13.0,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",32.05,46.29526972,1.29,77.86
132,Maui Sauvignon Blanc 2019,4.0,53,18.99,New Zealand / South Island / Canterbury / Waipara,Tiki,New Zealand Sauvignon Blanc,12.5,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",29.97,46.29526972,3.08,79.12
133,Kekerengu Coast Sauvignon Blanc 2019,4.1,53,24.99,New Zealand / South Island / Marlborough,Astrolabe,New Zealand Sauvignon Blanc,13.0,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",33.2,46.29526972,9.05,78.33
134,Flight Song Sauvignon Blanc 2021,4.0,39,13.99,New Zealand / South Island / Marlborough,Brancott Estate,New Zealand Sauvignon Blanc,9.0,100 Sauvignon Blanc,"['Shellfish', 'Vegetarian', 'Goat cheese']",29.46,46.29526972,4.64,78.23
135,Crownthorpe Vineyard Sauvignon Blanc 2021,4.3,31,16.99,New Zealand / North Island / Hawke's Bay,Decibel,New Zealand Sauvignon Blanc,13.79454297,,"['Shellfish', 'Vegetarian', 'Goat cheese']",32.89,46.29526972,3.21,78.36
136,Estate Vineyards Chardonnay (Woodthorpe) 2020,3.8,107,26.08,New Zealand / North Island / Hawke's Bay,Te Mata,New Zealand Chardonnay,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",51.46,46.29526972,7.24,57.93
137,Regional Collection Marlborough Sauvignon Blanc 2019,3.9,1443,13.99,New Zealand / South Island / Marlborough,Nobilo,New Zealand Sauvignon Blanc,13.79454297,,"['Shellfish', 'Vegetarian', 'Goat cheese']",30.72,46.29526972,0.22,79.76
