,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
121,Leirana Albariño 2020,3.9,320,29.99,Spain / Galicia / Rías Baixas,Forjas del Salnés,Spanish Albariño,13.0,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",12.34,46.29526972,45.49,60.43
122,Svmma Varietalis Red Blend (Summa) 2012,4.1,479,22.99,Spain / Castilla / Dominio de Valdepusa,Marqués de Griñon,Spanish Red,14.5,"Shiraz/Syrah, Cabernet Sauvignon, Petit Verdot","['Beef', 'Pasta', 'Veal', 'Poultry']",67.59,46.48,10.49,44.93
123,Albarino 2020,4.1,921,22.99,Spain / Galicia / Rías Baixas,La Caña,Spanish Albariño,13.5,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",2.74,46.29526972,59.54,57.93
124,Tosca Cerrada 2017,3.9,154,33.0,Spain / Andalucía / Cádiz,Delgado Zuleta,,13.79454297,,[],61.73,46.29526972,9.05,53.555
125,Termes 2017,4.0,1194,20.99,Spain / Castilla y León / Toro,Bodega Numanthia,Spanish Toro Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",78.53,52.86,5.47,34.38
126,Stimatum 2020,3.8,34,20.99,Spain / País Vasco / Getariako Txakolina,Ameztoi,Spanish Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",60.26,43.94,4.92,54.09
127,Reserva Rioja (Finca Ygay) 2017,4.2,2950,26.99,Spain / Rioja,Marqués de Murrieta,Spanish Rioja Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",63.99,59.42,9.16,60.24
128,I Gran Reserva 2010,4.0,4193,33.99,Spain / Rioja,Bodegas Faustino,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",62.05,58.31,8.06,59.81
129,Termes 2018,4.0,488,18.99,Spain / Castilla y León / Toro,Bodega Numanthia,Spanish Toro Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",78.53,52.86,5.47,34.38
130,Cepas Antiguas Selección Privada 2018,3.8,71,18.0,Spain / Rioja,Martinez Corta,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",61.41,63.19,4.0,61.73
131,Xarel-Lo 2020,4.0,366,21.23,Spain / Catalunya / Penedès,Can Sumoi,,13.79454297,,[],61.73,46.29526972,9.05,53.555
132,Dominio de Taurum 2020,4.2,67,18.99,Spain / Castilla y León / Toro,Lui & William Wines,Spanish Toro Red,14.5,100 Tinta de toro,"['Beef', 'Lamb', 'Game (deer, venison)']",78.04,56.02,10.58,34.01
133,Rioja Gran Reserva 2013,4.3,181,19.99,Spain / Rioja,Finca Los Principes,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",62.66,62.49,1.72,63.35
134,Moscatel Old Vines 2015,4.0,775,19.99,Spain / Andalucía / Sierras de Málaga,Botani,,13.79454297,,[],61.73,46.29526972,9.05,53.555
135,Viña Lanciano Reserva 2015,4.2,652,26.99,Spain / Rioja,Lan,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",63.67,60.49,13.27,60.14
136,Jumilla Silver Label 2018,3.9,5292,15.99,Spain / Murcia / Jumilla,Juan Gil,Spanish Monastrell,15.0,100 Mourvedre,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",59.89,67.52,15.24,53.15
137,Viña Santurnia Crianza 2017,3.8,100,19.99,Spain / Rioja,Ramon de Ayala,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",65.7,64.58,12.68,60.35
138,Tempranillo 2015,4.0,73,22.99,Spain / Rioja,Rolland & Galarreta 'R&G',Spanish Rioja Red,14.0,Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.33,63.78,5.79,62.51
139,Tinto 2018,4.2,125,19.99,Spain / Catalunya / Priorat,Coster dels Olivers,Spanish Priorat Red,15.0,"Cabernet Sauvignon, Grenache, Carignan","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,46.27,1.0,57.61
140,Blanc de Blancs Brut 2014,3.8,643,39.99,Spain / Catalunya / Penedès,Raventós i Blanc,Spanish Cava,12.0,100 Macabeo,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",40.19,46.29526972,9.05,58.38
141,El Chaparral de Vega Sindoa Old Vines Garnacha 2018,3.9,372,19.99,Spain / Navarra,Bodegas Nekeas,Spanish Grenache,15.0,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",84.89,40.14,8.23,45.86
142,A de Arinzano Rosé 2021,3.9,30,9.95,Spain / Navarra,Arínzano,,13.79454297,,[],61.73,46.29526972,9.05,53.555
143,Acústic Negre 2014,3.8,803,16.99,Spain / Catalunya / Tarragona / Montsant,Acustic Celler,Spanish Montsant Red,15.0,"Cariñena, Garnacha","['Beef', 'Pasta', 'Lamb']",75.65,49.25,13.68,53.92
144,Celebrities Merlot 2018,3.8,115,10.99,Spain / Aragón / Cariñena,San Valero,Spanish Merlot,13.79454297,,"['Beef', 'Lamb', 'Veal']",67.5,36.63,2.5,22.66
145,Ribera del Duero 2016,4.0,1110,32.99,Spain / Castilla y León / Ribera del Duero,Finca Villacreces,Spanish Ribera Del Duero Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",66.05,56.78,8.09,59.8
146,Selección Albariño 2018,3.8,31,21.0,Spain / Galicia / Rías Baixas,Quinta de Couselo,Spanish Albariño,13.79454297,,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",61.73,46.29526972,73.68,46.26
147,Agricultura Biológica Merlot 2015,4.0,113,19.95,Spain / Navarra / Arínzano,Arínzano,Spanish Merlot,13.79454297,,"['Beef', 'Lamb', 'Veal']",64.74,34.18,4.51,27.42
148,O Gran Meín Blanco 2019,4.1,42,43.0,Spain / Galicia / Ribeiro,Viña Meín,,13.79454297,,[],61.73,46.29526972,9.05,53.555
149,Rioja Crianza 2016,3.9,1583,14.97,Spain / Rioja,Valserrano,Spanish Rioja Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.79,63.56,5.1,62.91
150,Reserva Rioja 2015,3.9,193,32.99,Spain / Rioja,Obalo,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.66,66.3,10.6,60.32
151,Cuvée de O Mencia 2017,3.8,226,20.99,Spain / Galicia / Valdeorras,Avancia,Spanish Mencia,13.0,100 Mencia,"['Veal', 'Game (deer, venison)', 'Poultry']",54.23,43.34,5.11,65.18
152,Blau 2018,3.8,1810,15.99,Spain / Catalunya / Tarragona / Montsant,Can Blau,Spanish Montsant Red,14.5,100 Mazuelo,"['Beef', 'Pasta', 'Lamb']",77.46,48.85,6.64,54.79
153,L'Efecte Volador Montsant 2019,3.8,205,19.99,Spain / Catalunya / Tarragona / Montsant,Josep Grau Viticultor,Spanish Montsant Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",69.91,46.08,11.17,52.5
154,Cava Rosé N.V.,4.0,447,12.99,Spain / Cava,Castell de Sant Pau,Spanish Cava,11.0,"Grenache, Trepat","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",32.57,46.29526972,9.05,56.7
155,Cava Brut Nature N.V.,4.0,777,12.99,Spain / Cava,Castell de Sant Pau,Spanish Cava,14.0,"Macabeo, Xarel-lo, Parellada","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",42.64,46.29526972,9.05,55.9
156,PSI 2015,4.1,4478,39.99,Spain / Castilla y León / Ribera del Duero,Dominio de Pingus,Spanish Ribera Del Duero Red,14.5,100 Tinto Fino,"['Beef', 'Lamb', 'Game (deer, venison)']",63.99,56.14,9.12,60.4
157,Rubentis 2020,4.2,434,25.0,Spain / País Vasco / Getariako Txakolina,Ameztoi,,13.79454297,,[],61.73,46.29526972,9.05,53.555
158,Reserva 2017,4.1,3151,32.99,Spain / Rioja,Muga,Spanish Rioja Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",65.67,62.39,10.23,61.36
159,Conde de Valdemar Reserva 2015,4.1,317,28.99,Spain / Rioja,Bodegas Valdemar,Spanish Rioja Red,14.0,"Garnacha, Tempranillo, Graciano","['Beef', 'Lamb', 'Veal', 'Poultry']",62.6,60.61,9.33,59.52
160,Aurora Pedro Ximenez Sherry N.V.,4.0,356,28.99,Spain / Andalucía / Jerez-Xérès-Sherry / Pedro Ximénez Sherry (PX),Bodegas Yuste,Spanish Pedro Ximenez,15.0,100 Pedro Ximenez,"['Sweet desserts', 'Blue cheese']",84.11,46.29526972,85.0,44.48
161,Resalte Expresion 2011,4.3,569,24.97,Spain / Castilla y León / Ribera del Duero,Resalte,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",68.1,57.83,12.13,59.37
162,Orot Roble 2017,3.8,64,14.29,Spain / Castilla y León / Toro,Toresanas,Spanish Toro Red,14.5,Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",74.25,48.27,12.11,37.45
163,Crianza 2014,3.8,1193,11.99,Spain / Rioja,Armentia y Madrazo,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",55.49,52.95,8.54,55.91
164,Jaun de Alzate Gran Reserva 2014,4.4,38,23.99,Spain / Rioja / Rioja Alavesa,Bodegas Loli Casado,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",62.7,60.57,14.01,58.12
165,II Gran Reserva 2011,4.1,28,38.99,Spain / Rioja,Covila,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",67.22,70.47,12.29,67.35
166,Rioja Rosé 2021,4.0,69,22.99,Spain / Rioja / Rioja Alavesa,Ostatu,,13.79454297,,[],61.73,46.29526972,9.05,53.555
167,Fuerza 2017,3.9,452,15.99,Spain / Murcia / Jumilla,EGO,Spanish Monastrell,14.5,"Cabernet Sauvignon, Monastrell","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",58.24,68.01,11.26,54.31
168,Cepas Vellas Godello 2020,4.2,217,27.99,Spain / Galicia / Valdeorras,Godeval,,13.79454297,,[],61.73,46.29526972,9.05,53.555
169,Cava Reserva Heredad Brut,3.9,15683,26.99,Spain / Cava,Segura Viudas,Spanish Cava,12.0,"Macabeo, Parellada",[],61.73,46.29526972,9.05,53.555
170,Artuke Rioja 2020,3.8,596,16.99,Spain / Rioja,Artuke,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",52.9,58.42,13.72,60.45
171,Art Collection 2019,3.9,48,10.99,Spain / Rioja,Bodegas Faustino,Spanish Rioja Red,12.6,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",53.4,56.46,17.51,54.5
172,Peraj Petita Montsant 2018,3.8,122,23.99,Spain / Catalunya / Tarragona / Montsant,Celler de Capçanes,Spanish Montsant Red,14.0,"Tempranillo, Grenache","['Beef', 'Pasta', 'Lamb']",71.85,48.47,7.21,56.67
173,Rueda Verdejo 2020,3.8,1536,10.99,Spain / Castilla y León / Rueda,Marqués de Cáceres,Spanish Verdejo,13.5,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",23.48,46.29526972,23.7,53.39
174,Solanera Viñas Viejas 2017,3.8,528,17.99,Spain / Murcia / Yecla,Castaño,Spanish Red,14.5,100 Mourvedre,"['Beef', 'Pasta', 'Veal', 'Poultry']",67.35,41.7,11.17,44.48
175,Dido Macabeu - Garnatxa - Cartoixa 2018,3.9,364,29.99,Spain / Catalunya / Tarragona / Montsant,Venus la Universal,,13.79454297,,[],61.73,46.29526972,9.05,53.555
176,Albariño 2016,4.0,142,24.95,Spain / Galicia / Rías Baixas,Pazo Pondal,Spanish Albariño,12.5,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",13.46,46.29526972,37.35,60.06
177,Destí 2017,4.2,246,39.99,Spain / Catalunya / Priorat,Merum Priorati,Spanish Priorat Red,16.0,"Shiraz/Syrah, Carignan","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",78.4,47.89,15.11,50.73
178,East India Solera Sherry N.V.,4.0,3004,22.99,Spain / Andalucía / Jerez-Xérès-Sherry,Lustau,Spanish Sherry,20.0,100 Pedro Ximenez,"['Mature and hard cheese', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",68.96,46.29526972,71.72,59.22
179,VN (Vinel-Lo Blanco) 2019,4.0,259,35.0,Spain / Catalunya / Penedès,Partida Creus,,13.79454297,,[],61.73,46.29526972,9.05,53.555
180,Pegaso Granito 2014,3.9,93,39.94,Spain / Castilla y León,Telmo Rodriguez,Spanish Grenache,15.0,100 Garnacha,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",79.67,38.65,13.79,44.51
181,Giné Giné 2019,4.0,61,23.99,Spain / Catalunya / Priorat,Buil & Giné,Spanish Priorat Red,15.0,Carignan,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,50.32,7.18,55.66
182,El Molar 2017,3.8,425,17.94,Spain / Murcia / Jumilla,Casa Castillo,Spanish Grenache,15.0,100 Garnacha,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",79.14,42.86,12.37,48.85
183,Hacienda El Indiano 2011,3.8,83,20.09,Spain / Rioja,El Indiano,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.85,74.03,9.05,69.49
184,Moscatel Old Vines 2019,4.0,376,19.99,Spain / Andalucía / Sierras de Málaga,Botani,,13.79454297,,[],61.73,46.29526972,9.05,53.555
185,Treixadura 2019,3.9,25,18.99,Spain / Galicia / Ribeiro,Beade Primacia,,13.79454297,,[],61.73,46.29526972,9.05,53.555
186,Cerro Añon Rioja Gran Reserva 2015,4.2,858,21.99,Spain / Rioja,Bodegas Olarra,Spanish Rioja Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",67.27,58.04,6.32,57.68
187,Naturaleza Salvaje Clarete 2020,4.0,168,33.0,Spain / Navarra,Azul y Garanza,,13.79454297,,[],61.73,46.29526972,9.05,53.555
188,Moscatel Old Vines 2016,4.0,369,19.99,Spain / Andalucía / Sierras de Málaga,Botani,,13.79454297,,[],61.73,46.29526972,9.05,53.555
189,Legado del Conde Albariño 2020,4.0,61,16.99,Spain / Galicia / Rías Baixas,Campante,Spanish Albariño,13.79454297,,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",0.42,46.29526972,58.82,56.53
190,12 Linajes Reserva 2012,3.9,248,39.99,Spain / Castilla y León / Ribera del Duero,Bodegas Gormaz,Spanish Ribera Del Duero Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",65.76,54.16,7.34,61.87
191,Rías Baixas Albariño 2017,3.8,3385,17.99,Spain / Galicia / Rías Baixas,Bodegas Martín Códax,Spanish Albariño,13.5,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",8.27,46.29526972,46.64,58.95
192,Fuerza Bruta 2018,3.8,43,31.63,Spain / Madrid,A Pie de Tierra,Spanish Grenache,13.8,100 Garnacha,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",54.78,43.33,0.12,50.92
193,Tinto 2019,4.1,79,29.99,Spain / Galicia,Fazenda Prádio,Spanish Mencia,13.79454297,,"['Veal', 'Game (deer, venison)', 'Poultry']",49.55,39.87,4.51,65.91
194,Varietales Tempranillo Rioja 2015,4.0,514,15.99,Spain / Rioja,Baron de Ley,Spanish Rioja Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",66.96,62.59,0.65,62.98
195,Gessamí 2021,4.2,954,23.99,Spain / Catalunya / Penedès,Gramona,,13.79454297,,[],61.73,46.29526972,9.05,53.555
196,Gran Selección 2014,3.9,348,16.15,Spain / Aragón / Campo de Borja,Ermita de San Lorenzo,Spanish Grenache,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,39.69,9.05,44.85
197,Muga Blanco 2020,3.8,887,17.99,Spain / Rioja,Muga,Spanish Rioja White,13.0,100 Viura,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",74.04,46.29526972,11.46,52.05
198,Gran Reserva 2015,4.0,2966,39.99,Spain / Rioja,Cune (CVNE),Spanish Rioja Red,13.5,"85 Tempranillo, 10 Graciano, 5 Mazuelo","['Beef', 'Lamb', 'Veal', 'Poultry']",64.24,58.62,7.22,59.82
199,Crianza 2017,3.8,40,22.5,Spain / Castilla y León / Ribera del Duero,Convento Oreja,Spanish Ribera Del Duero Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)']",63.52,51.92,11.74,53.63
200,Martinsancho Verdejo Rueda 2019,4.0,51,17.99,Spain / Castilla y León / Rueda,Angel Rodriguez,Spanish Verdejo,13.79454297,,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",21.81,46.29526972,23.78,53.57
201,Rioja Gran Reserva 2011,4.1,691,18.49,Spain / Rioja,Ondarre,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",60.46,62.41,15.53,56.01
202,Cuatro del Cuatro 2018,3.9,128,26.99,Spain / Navarra,Viña Zorzal,Spanish Red,13.5,100 Graciano,"['Beef', 'Pasta', 'Veal', 'Poultry']",58.83,46.41,9.55,53.26
203,Viña Gormaz Crianza 2018,3.9,37,17.99,Spain / Castilla y León / Ribera del Duero,Bodegas Gormaz,Spanish Ribera Del Duero Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)']",62.68,55.02,7.15,58.79
204,Moscatel Dorado N.V.,4.1,274,19.99,Spain / Andalucía / Jerez-Xérès-Sherry,César Florido,Spanish Sherry,17.5,"Moscatel de Alejandría, Moscatel","['Mature and hard cheese', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",67.73,46.29526972,70.75,64.71
205,Cuarenta Vendimias Verdejo 2020,3.9,407,18.17,Spain / Castilla y León / Rueda,Cuatro Rayas,Spanish Verdejo,13.0,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",25.56,46.29526972,18.59,49.82
206,Gago G 2017,3.8,89,24.99,Spain / Castilla y León / Toro,Telmo Rodriguez,Spanish Toro Red,14.5,100 Tinta de toro,"['Beef', 'Lamb', 'Game (deer, venison)']",76.55,52.9,8.8,34.65
207,Ribera del Duero Crianza 2014,3.8,558,40.49,Spain / Castilla y León / Ribera del Duero,Viña Sastre,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",65.88,56.49,9.33,61.42
208,Origen de Resalte 2018,4.1,262,29.99,Spain / Castilla y León / Ribera del Duero,Resalte,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",65.56,59.37,14.2,58.19
209,Reserva 2015,3.8,7439,17.99,Spain / Rioja,Campo Viejo,Spanish Rioja Red,14.0,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",63.7,59.93,6.19,61.72
210,Mas Collet Selecció 2019,3.8,241,16.99,Spain / Catalunya / Tarragona / Montsant,Celler de Capçanes,Spanish Montsant Red,14.5,"Cabernet Sauvignon, Tempranillo, Cariñena, Garnacha","['Beef', 'Pasta', 'Lamb']",72.52,47.91,11.44,52.64
211,Nosso Verdejo 2020,4.0,349,24.99,Spain / Castilla y León,Menade,Spanish Verdejo,13.5,100 Verdejo,"['Pork', 'Shellfish', 'Vegetarian', 'Cured Meat']",29.98,46.29526972,27.21,47.49
212,D-12 Rioja 2017,4.0,534,28.99,Spain / Rioja,Lan,Spanish Rioja Red,13.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",60.76,61.49,10.06,60.73
213,Finca Rosalejo Eldoze Single Vineyard 2014,4.0,26,33.99,Spain / Castilla / La Mancha,Rolland & Galarreta 'R&G',Spanish Syrah,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",71.95,52.0,6.05,52.56
214,Ribera del Duero Crianza 2015,3.9,247,25.95,Spain / Castilla y León / Ribera del Duero,Balbas,Spanish Ribera Del Duero Red,14.0,"Cabernet Sauvignon, Tempranillo","['Beef', 'Lamb', 'Game (deer, venison)']",63.67,56.68,12.05,60.03
215,Capataz Andrés Deluxe Cream Sherry (Solera Reserva) N.V.,3.8,684,18.99,Spain / Andalucía / Jerez-Xérès-Sherry / Cream Sherry,Lustau,Spanish Sherry,13.79454297,,"['Mature and hard cheese', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",67.17,46.29526972,70.97,64.32
216,Reserva 2016,3.9,8245,17.99,Spain / Rioja,Campo Viejo,Spanish Rioja Red,12.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",63.7,59.93,6.19,61.72
217,Selectus 2007,3.9,3770,16.94,Spain / Castilla,Finca Los Aljibes,Spanish Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",64.34,40.34,5.64,44.29
218,Getariako Txakolina 2020,4.0,65,21.75,Spain / País Vasco / Getariako Txakolina,Camino Roca Altxerri,,13.79454297,,[],61.73,46.29526972,9.05,53.555
219,O Fillo da Condesa Albariño 2021,3.8,122,14.99,Spain / Galicia / Rías Baixas,Lagar Da Condesa,Spanish Albariño,12.5,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",12.46,46.29526972,41.87,61.75
220,Garnacha 2018,3.8,62,9.99,Spain / Aragón / Campo de Borja,Dos Molinos,Spanish Grenache,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,44.81,9.05,44.34
221,Celeste Crianza 2018,4.0,4992,18.94,Spain / Castilla y León / Ribera del Duero,Pago del Cielo,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",64.82,54.25,8.02,60.93
222,Rioja Reserva 2018,3.9,105,21.99,Spain / Rioja,Marqués de Cáceres,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",65.6,64.17,7.29,61.96
223,Blanc de Blancs Brut 2019,3.9,339,22.75,Spain / Catalunya / Penedès,Raventós i Blanc,Spanish Cava,12.0,"40 Xarel-lo, 35 Macabeo, 20 Parellada, 5 Malvasia","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif', 'Cured Meat']",40.19,46.29526972,9.05,58.38
224,Goru Monastrell 2018,3.8,81,14.99,Spain / Murcia / Jumilla,EGO,Spanish Monastrell,14.0,Monastrell,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",58.28,68.47,11.42,54.26
225,Vijariego Blanco 2020,4.2,27,32.0,Spain / Islas Canarias / Ycoden-Daute-Isora,Viñátigo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
226,Cuvée de O Godello 2019,3.9,196,22.99,Spain / Galicia / Valdeorras,Avancia,,13.79454297,,[],61.73,46.29526972,9.05,53.555
227,Castelo do Papa Godello 2017,3.8,40,34.99,Spain / Galicia / Valdeorras,Ladera Sagrada,,13.79454297,,[],61.73,46.29526972,9.05,53.555
228,Mas d'En Compte Tinto 2012,3.9,187,30.0,Spain / Catalunya / Priorat,Cal Pla,Spanish Priorat Red,14.5,Cariñena,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,47.95,11.57,51.91
229,PSI 2008,4.0,423,39.99,Spain / Castilla y León / Ribera del Duero,Dominio de Pingus,Spanish Ribera Del Duero Red,14.0,Tempranillo,"['Beef', 'Lamb', 'Game (deer, venison)']",63.99,56.13,9.12,60.4
230,Laxas Albarino 2021,3.9,78,22.99,Spain / Galicia / Rías Baixas,As Laxas,Spanish Albariño,12.5,100 Albariño,"['Pasta', 'Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",9.23,46.29526972,45.63,57.73
231,Clio 2015,4.5,2762,39.95,Spain / Murcia / Jumilla,Bodegas El Nido,Spanish Red,15.5,"70 Monastrell, 30 Cabernet Sauvignon","['Beef', 'Pasta', 'Veal', 'Poultry']",71.09,40.34,17.75,41.89
232,Single Vineyard Tempranillo 2018,4.0,1550,14.99,Spain / Castilla / La Mancha,Volver,Spanish Tempranillo,15.4,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",75.69,53.61,8.4,36.98
233,Azul 2017,3.8,167,20.0,Spain / Navarra / Ribera del Queiles,Guelbenzu,Spanish Tempranillo,13.0,"77 Cabernet Sauvignon, 9 Graciano, 6 Tempranillo, 4 Shiraz/Syrah, 4 Merlot","['Beef', 'Lamb', 'Veal', 'Poultry']",68.11,44.92,14.86,45.26
234,Viña Alberdi Reserva 2018,4.2,984,24.99,Spain / Rioja,La Rioja Alta,Spanish Rioja Red,14.5,100 Tempranillo,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.22,60.13,6.08,61.46
235,Vendimia Seleccionada Listán Negro 2017,4.0,62,37.0,Spain / Islas Canarias / Ycoden-Daute-Isora,Ignios Orígenes,Spanish Red,13.5,100 Listan Negro,"['Beef', 'Pasta', 'Veal', 'Poultry']",52.52,35.88,9.4,50.59
236,Sólo Tinto 2017,3.8,114,16.99,Spain / Valencia / Utiel-Requena,Aranleón,Spanish Red,14.0,"Shiraz/Syrah, Tempranillo, Bobal","['Beef', 'Pasta', 'Veal', 'Poultry']",65.75,39.11,0.5,44.72
237,Cepa x Cepa Garnacha 2020,3.9,67,14.99,Spain / Navarra,Bodegas Nekeas,Spanish Grenache,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",85.0,43.76,13.16,47.26
238,Legítim Crianza 2019,4.3,178,19.99,Spain / Catalunya / Priorat,De Muller,Spanish Priorat Red,14.5,"35 Cariñena, 35 Garnacha, 15 Shiraz/Syrah, 15 Merlot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",81.76,50.3,15.87,53.29
239,Petillant Blanc (Vi d'Agulla) 2021,4.3,152,21.99,Spain / Catalunya,Avinyó,Spanish Sparkling,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",39.78,46.29526972,9.05,54.16
240,Fuerza 2013,3.8,2316,15.99,Spain / Murcia / Jumilla,EGO,Spanish Monastrell,14.5,100 Monastrell,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",58.24,68.01,11.26,54.31
241,Mendi 2019,3.9,46,24.99,Spain / Rioja / Rioja Alavesa,Mendieta Osaba,Spanish Rioja Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",55.5,59.67,7.51,57.46
242,Gran Reserva 2013,3.8,457,25.99,Spain / Aragón / Cariñena,Monasterio de Las Vinas,Spanish Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",64.2,42.23,6.39,46.84
243,El Fanio Xarel-lo Penedès 2017,3.9,244,25.99,Spain / Catalunya / Penedès,Albet i Noya,,13.79454297,,[],61.73,46.29526972,9.05,53.555
