,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
110,Douro Tinto (Colheita Unoaked) 2018,4.1,1761,19.99,Portugal / Duriense / Douro,Quinta Nova de Nossa Senhora do Carmo,Portuguese Douro Red,14.0,"Tinto Cao, Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",75.42,52.56,15.26,41.41
111,Alvarinho Deu La Deu 2018,3.9,1682,14.97,Portugal / Minho / Vinho Verde / Monção e Melgaço,Adega de Monção,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",14.56,46.29526972,4.21,74.08
112,Vulcânico Rosé 2019,3.9,490,26.0,Portugal / Açores,Azores Wine Company,,13.79454297,,[],61.73,46.29526972,9.05,53.555
113,Douro Tinta Barroca 2019,3.8,133,24.0,Portugal / Duriense / Douro,Muxagat,Northern Portugal Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",70.96,54.89,5.09,53.2
114,Private Selection Vinhas Velhas Tinto 2017,4.1,142,22.95,Portugal / Alentejano / Alentejo,Paulo Laureano,Portuguese Alentejo Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",74.08,47.84,3.17,35.7
115,Reserva Branco 2019,3.8,69,29.99,Portugal / Lisboa,Quinta de Chocapalha,Southern Portugal White,13.0,"Chardonnay, Arinto de Bucelas, Viosinho","['Pasta', 'Pork', 'Shellfish', 'Lean fish']",45.2,46.29526972,7.58,37.7
116,La Coartada 2009,4.0,244,29.99,Portugal / Alentejano / Alentejo,Adega Familiar Eladio Piñeiro,Portuguese Alentejo Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",78.27,42.14,4.54,46.88
117,Douro Reserva Red 2018,4.0,254,29.98,Portugal / Duriense / Douro,Quinta do Portal,Portuguese Douro Red,14.5,"45 Touriga Nacional, 40 Tinta Roriz, 15 Touriga Franca","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",81.49,57.02,10.78,43.71
118,Vinho Verde Branco 2021,4.2,34,15.83,Portugal / Minho / Vinho Verde,Casal de Ventozela,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",11.35,46.29526972,2.54,76.89
119,Alvarinho Reserva 2020,4.1,359,19.99,Portugal / Minho / Vinho Verde / Monção e Melgaço,Quinta do Regueiro,Portuguese Vinho Verde White,13.0,Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",17.09,46.29526972,3.19,75.06
120,Tinto 2017,4.0,1045,16.99,Portugal / Alentejano,Dona Maria,Southern Portugal Red,14.0,100 Cabernet Sauvignon,"['Beef', 'Pasta', 'Veal', 'Poultry']",65.39,42.84,10.64,42.84
121,Vulcânico Branco 2018,4.1,715,38.0,Portugal / Açores,Azores Wine Company,,13.79454297,,[],61.73,46.29526972,9.05,53.555
122,Foxtrot Dominó 2018,3.8,78,21.99,Portugal / Alentejano / Alentejo,Vitor Claro,Portuguese Alentejo Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",63.02,41.16,9.05,57.26
123,Late Bottled Vintage Unfiltered Port 2014,4.1,489,25.49,Portugal / Duriense / Porto,Fonseca,Late Bottled Vintage Port,13.79454297,,"['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
124,Procura Tinto 2014,4.1,50,29.99,Portugal / Alentejano,Susana Esteban,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",71.14,52.01,13.44,44.98
125,Alvarinho Monção e Melgaço 2019,3.8,308,17.91,Portugal / Minho / Vinho Verde / Monção e Melgaço,Joao Portugal Ramos,Portuguese Vinho Verde White,13.0,100 Albariño,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",25.78,46.29526972,4.64,60.25
126,Touriga Nacional 2015,3.9,345,18.0,Portugal / Duriense / Douro,DFE,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",78.38,52.52,12.18,40.91
127,Nat Cool Branco 2021,3.9,242,23.0,Portugal / Minho / Vinho Verde,Niepoort,Portuguese Vinho Verde White,11.0,Trajadura,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",14.72,46.29526972,1.16,76.13
128,Late Bottled Vintage Port 2007,3.9,600,23.99,Portugal / Duriense / Porto,W. & J. Graham's,Late Bottled Vintage Port,13.79454297,,['Beef'],61.73,46.29526972,9.05,53.555
129,Winemaker's Selection Tinto 2011,3.8,2213,10.96,Portugal / Lisboa,Portada,Southern Portugal Red,12.5,"Pinot Noir, Cabernet Sauvignon, Caladoc, Alicante Bouschet, Touriga Nacional, Tinta Roriz","['Beef', 'Pasta', 'Veal', 'Poultry']",56.25,32.39,32.13,37.49
130,Fine White Porto N.V.,3.9,152,36.0,Portugal / Duriense / Porto,Andresen,White Port,19.5,"Rabigato, Malvasia Fina",[],61.73,46.29526972,9.05,53.555
131,Minas 2018,3.9,391,14.97,Portugal / Duriense / Douro,Quinta dos Murças,Portuguese Douro Red,13.0,"Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Francisca","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",75.15,54.64,10.45,44.44
132,Loureiro 2018,3.9,534,13.0,Portugal / Minho / Vinho Verde,Quinta da Lixa,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",7.61,46.29526972,0.9,76.38
133,Nat Cool Branco 2021,3.9,242,23.0,Portugal / Minho / Vinho Verde,Niepoort,Portuguese Vinho Verde White,11.0,Trajadura,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",14.72,46.29526972,1.16,76.13
134,Homenagem Reserva 2017,3.8,46,17.69,Portugal / Minho,Casa do Valle,Northern Portugal Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",73.42,57.69,4.98,49.29
135,Vulcânico Branco 2020,4.0,89,34.99,Portugal / Açores,Azores Wine Company,,13.79454297,,[],61.73,46.29526972,9.05,53.555
136,Syrah 2016,4.2,261,47.0,Portugal / Duriense,Quinta do Noval,Northern Portugal Red,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",77.84,60.8,10.18,44.46
137,Textura da Estrela Branco 2018,4.0,107,36.49,Portugal / Beiras / Dão,Textura,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",43.67,46.29526972,5.81,62.81
138,Filipe Ferreira Douro 2019,4.0,220,17.49,Portugal / Duriense / Douro,Mary Taylor,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",85.0,60.17,2.31,48.49
139,Escolha dos Enólogos 2019,4.2,513,22.0,Portugal / Alentejano,Herdade de São Miguel,Southern Portugal Red,14.2,"50 Alicante Bouschet, 30 Touriga Franca, 20 Touriga Nacional","['Beef', 'Pasta', 'Veal', 'Poultry']",65.46,41.74,11.66,42.46
140,5 Years Old Malmsey Full Rich N.V.,3.8,230,54.5,Portugal / Terras Madeirenses / Madeira,Cossart Gordon,Portuguese Madeira,19.0,Malmsey,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,85.0,67.85
141,Dão Reserva 2016,3.9,1619,17.47,Portugal / Beiras / Dão,Cabriz,Portuguese Dão Red,13.0,"Alfrocheiro Preto, Touriga Nacional, Tinta Roriz","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.55,52.68,11.02,56.26
142,Old Vines Alvarinho 2021,4.3,55,19.25,Portugal / Minho / Vinho Verde / Monção e Melgaço,Foral de Melgaço,Portuguese Vinho Verde White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",6.87,46.29526972,9.05,77.98
143,Quinta do Ataíde Douro 2015,4.0,589,26.99,Portugal / Duriense / Douro,Prats & Symington (P+S),Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.37,54.63,13.59,44.91
144,Lagar de Baixo Baga 2019,3.9,60,26.99,Portugal / Beiras / Bairrada,Quinta de Baixo,Northern Portugal Red,11.0,100 Baga,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.59,57.21,4.56,51.48
145,Pretexto 2019,3.9,149,27.17,Portugal / Beiras / Dão,Textura,Portuguese Dão Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",56.92,54.26,9.52,62.83
146,Late Bottled Vintage Port 2003,4.1,545,34.99,Portugal / Duriense / Porto,Warre's,Late Bottled Vintage Port,20.0,"Tinta Cão, Tinta Francisca, Touriga Nacional, Tinta Roriz, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
147,Reserve Ruby Porto N.V.,3.8,115,23.0,Portugal / Duriense / Porto,Croft,Ruby Port,20.0,"Tinta Amarela, Touriga Nacional, Tinta Roriz, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
148,Post Scriptum (de Chryseia) Douro 2018,4.2,2120,31.99,Portugal / Duriense / Douro,Prats & Symington (P+S),Portuguese Douro Red,14.5,100 Touriga Nacional,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.7,55.64,13.93,43.05
149,Porto Aged Tawny 10 Years Old N.V.,4.0,1145,25.99,Portugal / Duriense / Porto,Quinta do Portal,Tawny Port,19.5,"Touriga Franca, Tinta Barroca",[],61.73,46.29526972,9.05,53.555
150,Duas Quintas Tinto 2017,4.0,2762,17.99,Portugal / Duriense / Douro,Ramos Pinto,Portuguese Douro Red,14.5,"Tinta Amarela, Souzao, Touriga Francesa, Touriga Nacional, Tinta Roriz, Tinto Cao, Tinta Barroca","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.09,54.84,10.86,43.76
151,Reserva Douro 2013,4.1,289,39.0,Portugal / Duriense / Douro,Quinta dos Murças,Portuguese Douro Red,14.5,"Tinta Amarela, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.76,55.52,9.99,43.97
152,Coelheiros Red 2019,4.0,186,18.0,Portugal / Alentejano / Alentejo,Herdade de Coelheiros,Portuguese Alentejo Red,14.0,Antão Vaz,"['Beef', 'Lamb', 'Veal', 'Poultry']",62.67,42.36,18.25,40.82
153,Touriga Nacional Rosè 2021,3.8,63,17.99,Portugal / Duriense / Douro,Quinta do Vallado,,13.79454297,,[],61.73,46.29526972,9.05,53.555
154,Uivo Pt Nat Rosé 2020,4.2,122,21.99,Portugal / Duriense / Douro,Folias de Baco,,13.79454297,,[],61.73,46.29526972,9.05,53.555
155,Esporão Reserva Tinto 2019,4.2,2363,26.99,Portugal / Alentejano / Alentejo,Esporão,Portuguese Alentejo Red,14.5,"60 Aragonez, 20 Trincadeira, 15 Cabernet Sauvignon, 5 Alicante Bouschet","['Beef', 'Lamb', 'Veal', 'Poultry']",73.1,43.75,14.71,40.82
156,Loureiro Dócil 2021,3.9,101,16.99,Portugal / Minho / Vinho Verde,Niepoort,Portuguese Vinho Verde White,11.4,100 Loureiro,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",21.34,46.29526972,9.05,73.26
157,Textura da Estrela Branco 2019,4.1,88,36.83,Portugal / Beiras / Dão,Textura,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",43.67,46.29526972,5.81,62.81
158,Post Scriptum (de Chryseia) Douro 2017,4.0,2094,31.99,Portugal / Duriense / Douro,Prats & Symington (P+S),Portuguese Douro Red,14.0,100 Touriga Nacional,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.7,55.64,13.93,43.05
159,Douro 2014,4.0,2132,24.99,Portugal / Duriense / Douro,Roquette & Cazes,Portuguese Douro Red,14.5,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",81.91,57.03,9.12,43.09
160,White 2020,4.0,168,11.99,Portugal / Minho / Vinho Verde,Vera,Portuguese Vinho Verde White,12.0,Loureiro,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",7.37,46.29526972,3.94,79.85
161,Douro Manoella Branco 2018,3.8,157,26.99,Portugal / Duriense / Douro,Wine & Soul,Northern Portugal White,11.5,Alvarinho,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.55,46.29526972,3.07,60.43
162,Esporão Reserva Branco 2019,4.2,2938,18.99,Portugal / Alentejano / Alentejo,Esporão,Southern Portugal White,14.0,100 Antão Vaz,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",52.68,46.29526972,12.02,32.47
163,Alvarinho - Pinot Noir Rosé 2020,4.0,252,27.0,Portugal / Minho / Vinho Verde / Monção e Melgaço,Soalheiro,,13.79454297,,[],61.73,46.29526972,9.05,53.555
164,Alvarinho Reserva 2020,4.1,359,19.99,Portugal / Minho / Vinho Verde / Monção e Melgaço,Quinta do Regueiro,Portuguese Vinho Verde White,13.0,Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",17.09,46.29526972,3.19,75.06
165,Vinho Verde 2021,4.0,75,12.99,Portugal / Minho / Vinho Verde,Aliança,Portuguese Vinho Verde White,10.0,100 Azal Branco,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",5.5,46.29526972,3.15,79.14
166,Douro Redoma Branco 2019,4.1,706,31.17,Portugal / Duriense / Douro,Niepoort,Northern Portugal White,12.5,100 Rabigato,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.76,46.29526972,4.8,63.5
167,Quinta da Garrida Tinto 2015,4.2,37,11.99,Portugal / Beiras / Dão,Bacalhôa,Portuguese Dão Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.71,55.64,2.96,66.38
168,Dona Antonia Porto Reserva Tawny N.V.,4.0,8928,21.49,Portugal / Duriense / Porto,Ferreira,Tawny Port,20.0,"Tinta Amarela, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
169,Private Selection Tinto 2017,4.0,99,20.42,Portugal / Beiras / Dão,Bergamota,Portuguese Dão Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.36,54.4,6.27,62.05
170,Presidential Tawny Porto N.V.,3.8,572,29.0,Portugal / Duriense / Porto,C. da Silva,Tawny Port,19.0,"Touriga Nacional, Touriga Francesa","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
171,Alvarinho 2019,4.0,176,18.99,Portugal / Minho / Vinho Verde / Monção e Melgaço,Quinta de Santiago,Portuguese Vinho Verde White,13.5,Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",16.89,46.29526972,3.54,70.58
172,Trans Douro Express Cima Corgo 2019,3.8,54,14.97,Portugal / Duriense / Douro,Mateus Nicolau de Almeida,Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",75.35,47.09,12.73,46.3
173,Poças Reserva Tinto 2014,3.9,164,27.99,Portugal / Duriense / Douro,Poças,Portuguese Douro Red,13.7,"Tinta Francisca, Touriga Nacional, Tinta Roriz, Tinta Barroca","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",79.57,59.65,12.89,45.84
174,Douro Duas Quintas Branco 2020,3.9,315,15.99,Portugal / Duriense / Douro,Ramos Pinto,Northern Portugal White,13.0,"Rabigato, Viosinho","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",47.85,46.29526972,8.86,60.43
175,DNMC - Dinamico Branco 2021,3.9,45,20.0,Portugal / Beiras / Bairrada,Filipa Pato,Northern Portugal White,11.5,"Arinto de Bucelas, Bical","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",38.75,46.29526972,1.42,66.1
176,Esporão Trincadeira 2018,3.9,598,14.72,Portugal / Alentejano / Alentejo,Esporão,Portuguese Alentejo Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry']",66.86,40.38,8.19,42.79
177,Late Bottled Vintage Unfiltered Port 2012,4.2,459,28.99,Portugal / Duriense / Porto,Fonseca,Late Bottled Vintage Port,20.0,"Tinta Amarela, Tinta Cão, Tinta Francisca, Touriga Nacional, Tinta Roriz, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
178,Crasto Superior Branco 2013,3.8,3547,14.0,Portugal / Duriense / Douro,Quinta do Crasto,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",47.65,46.29526972,5.74,63.98
179,Colheita Branco 2017,3.8,470,16.99,Portugal / Alentejano / Alentejo,Esporão,Southern Portugal White,13.79454297,,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",47.68,46.29526972,16.05,38.05
180,Fine Ruby Port N.V.,3.8,831,25.99,Portugal / Duriense / Porto,Quinta da Romaneira,Ruby Port,19.5,100 Tempranillo,[],61.73,46.29526972,9.05,53.555
181,João Pires Branco 2020,4.0,1317,13.99,Portugal / Península de Setúbal,José Maria da Fonseca,Southern Portugal White,11.5,Moscatel de Setúbal,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",33.96,46.29526972,35.52,28.01
182,Port Reserve Tawny N.V.,3.9,147,25.99,Portugal / Duriense / Porto,Quinta do Noval,Tawny Port,19.5,"Touriga Nacional, Touriga Franca, Tinta Barroca",[],61.73,46.29526972,9.05,53.555
183,Textura da Estrela Tinto 2018,3.9,109,36.64,Portugal / Beiras / Dão,Textura,Portuguese Dão Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",52.67,49.32,15.42,55.06
184,Reguengos Reserva Branco 2018,4.1,539,14.95,Portugal / Alentejano / Alentejo / Reguengos,Régia Colheita,Southern Portugal White,13.79454297,,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",48.11,46.29526972,10.52,34.0
185,Uivo Pt Nat Branco 2020,3.9,289,19.99,Portugal / Duriense,Folias de Baco,,13.79454297,,[],61.73,46.29526972,9.05,53.555
186,Douro Manoella Tinto 2018,3.9,759,29.99,Portugal / Duriense / Douro,Wine & Soul,Portuguese Douro Red,14.0,"Gouveio, Rabigato, Viosinho","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",71.79,52.87,10.02,44.97
187,Beiras Vinhas Velhas Branco 2017,3.9,413,24.99,Portugal / Beiras,Luis Pato,Northern Portugal White,13.0,Sercialinho,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.97,46.29526972,10.61,61.16
188,Rufo Douro Tinto 2017,3.8,687,12.95,Portugal / Duriense / Douro,Quinta Vale D. Maria,Portuguese Douro Red,13.0,"Touriga Nacional, Touriga Franca","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",76.66,53.95,8.86,42.41
189,Quinta do Ataíde Vinha do Arco Touriga Nacional Douro 2015,4.2,410,38.49,Portugal / Duriense / Douro,Prats & Symington (P+S),Portuguese Douro Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",78.76,55.3,17.25,38.54
190,Reserva Branco 2016,4.1,29,24.99,Portugal / Duriense / Douro,Cortes do Tua,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",46.33,46.29526972,14.73,50.52
191,Alvarinho Deu La Deu 2020,4.0,789,17.49,Portugal / Minho / Vinho Verde / Monção e Melgaço,Adega de Monção,Portuguese Vinho Verde White,13.0,100 Alvarinho,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",14.56,46.29526972,4.21,74.08
192,Crusted Port N.V.,4.0,610,25.99,Portugal / Duriense / Porto,Churchill's,Crusted Port,19.0,"Tinto Cao, Tinta Barroca, Tinta Francisca, Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
193,Marquesa de Alorna Grande Reserva Branco 2011,4.0,177,19.96,Portugal / Tejo,Quinta da Alorna,Southern Portugal White,13.79454297,,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",51.98,46.29526972,16.8,29.78
194,Dorina Lindemann Colheita Seleccionada Touriga Nacional 2017,4.3,70,17.24,Portugal / Alentejano,Quinta da Plansel,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",72.49,42.89,6.9,41.8
195,Quinta de Saes Tinto 2017,3.9,410,22.0,Portugal / Beiras / Dão,Quinta da Pellada,Portuguese Dão Red,13.0,100 Jaen,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.61,58.34,8.31,64.34
196,Petit Verdot 2015,4.2,391,36.0,Portugal / Duriense,Quinta da Romaneira,Northern Portugal Red,14.0,100 Petit Verdot,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",78.22,53.72,17.14,41.13
197,Douro Red 2017,3.9,1469,38.99,Portugal / Duriense / Douro,Quinta de La Rosa,Portuguese Douro Red,14.0,"Gouveio, Rabigato, Viosinho, Roupeiro, Malvasia Fina","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",80.22,56.04,13.39,45.9
198,Porto Tawny Reserve Six Barrels N.V.,3.9,380,29.99,Portugal / Duriense / Porto,Quinta do Portal,Tawny Port,20.0,"Touriga Nacional, Touriga Franca, Tinta Roriz","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
199,Lagar de Darei Reserva Tinto 2014,3.8,97,26.99,Portugal / Beiras / Dão,Darei,Portuguese Dão Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.19,58.98,8.54,60.3
200,Late Bottled Vintage Port 2010,3.8,816,21.99,Portugal / Duriense / Porto,Taylor's,Late Bottled Vintage Port,20.0,"Tinta Amarela, Tinta Cão, Touriga Nacional, Tinta Roriz, Tinta Barroca","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
201,Lote 3 Tinto 2017,3.9,757,17.99,Portugal / Beiras / Dão,M.O.B,Portuguese Dão Red,13.5,"Jaen, Touriga Nacional","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",59.91,52.89,8.25,57.19
202,Planalto Reserva Douro Branco 2020,3.9,3267,12.74,Portugal / Duriense / Douro,Casa Ferreirinha,Northern Portugal White,13.0,"Moscato, Touriga Nacional, Touriga Franca, Tinta Roriz, Arinto de Bucelas, Gouveio, Viosinho, Malvasia Fina, Codega de Larinho","['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",39.3,46.29526972,0.94,63.97
203,Seleção do Enólogo Branco 2021,3.9,96,11.0,Portugal / Beiras / Dão,Pedra Cancela,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",43.47,46.29526972,11.19,56.44
204,Reserva Quartz Branco 2019,3.8,134,18.17,Portugal / Beiras / Beira Interior,Beyra,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",45.72,46.29526972,5.76,62.17
205,Alicante Bouschet 2018,4.2,381,23.99,Portugal / Alentejano,Herdade do Rocim,Southern Portugal Red,14.5,100 Alicante Bouschet,"['Beef', 'Pasta', 'Veal', 'Poultry']",71.41,45.49,12.12,43.44
206,Colheita Tinto 2019,3.8,1769,19.99,Portugal / Alentejano / Alentejo,Esporão,Portuguese Alentejo Red,14.0,Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry']",64.37,45.62,14.45,43.29
207,Alicante Bouschet Colheita Seleccionada 2017,4.1,177,10.99,Portugal / Tejo,Bridão,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",67.64,47.55,12.71,41.66
208,Crasto Branco 2018,3.8,604,25.67,Portugal / Duriense / Douro,Quinta do Crasto,Northern Portugal White,12.0,100 Viosinho,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",42.0,46.29526972,4.0,62.65
209,Special Ruby Port N.V.,3.8,50,31.99,Portugal / Duriense / Porto,Taylor's,Ruby Port,20.0,"Tinta Barroca, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao","['Beef', 'Mature and hard cheese']",61.73,46.29526972,9.05,53.555
210,Dory Reserva Tinto 2016,3.9,636,16.99,Portugal / Lisboa,AdegaMãe,Southern Portugal Red,13.5,"Merlot, Cabernet Sauvignon, Petit Verdot, Touriga Nacional","['Beef', 'Pasta', 'Veal', 'Poultry']",65.55,43.19,20.82,42.92
211,Pipa Red 2015,4.2,74,21.0,Portugal / Alentejano,Orison,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",72.72,41.91,2.42,45.19
212,Procura Branco 2014,4.0,95,31.99,Portugal / Alentejano,Susana Esteban,Southern Portugal White,13.79454297,,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",55.57,46.29526972,11.69,43.72
213,Lote 3 Branco 2019,4.0,101,20.42,Portugal / Beiras / Dão,M.O.B,Northern Portugal White,13.79454297,,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.97,46.29526972,11.97,60.7
214,Granit Alvarinho 2018,4.1,998,28.0,Portugal / Minho / Vinho Verde / Monção e Melgaço,Soalheiro,Portuguese Vinho Verde White,12.5,100 Albariño,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",17.93,46.29526972,4.82,76.09
215,Private Collection Tinto 2017,4.1,509,16.99,Portugal / Tejo,Bridão,Southern Portugal Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",66.09,40.34,24.47,40.01
216,Alvarinho 2018,3.9,564,14.99,Portugal / Minho,Nortico,Northern Portugal White,12.5,100 Albariño,"['Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.51,46.29526972,0.98,69.74
217,Papa Figos Douro 2019,4.0,10122,15.99,Portugal / Duriense / Douro,Casa Ferreirinha,Portuguese Douro Red,13.5,"35 Tinta Roriz, 30 Tinta Barroca, 20 Touriga Franca, 15 Touriga Nacional","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",74.34,52.58,13.59,42.19
218,10 Year Old Bual Madeira (Medium Rich) N.V.,4.1,909,30.99,Portugal / Terras Madeirenses / Madeira / Bual Madeira,Blandy's,Portuguese Madeira,19.0,Bual,"['Sweet desserts', 'Appetizers and snacks']",85.0,46.29526972,83.97,65.31
219,Dory Branco 2019,3.8,259,10.99,Portugal / Lisboa,AdegaMãe,Southern Portugal White,13.79454297,,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",41.64,46.29526972,12.71,42.79
220,Vinho Verde Quinta da Aveleda 2020,3.8,67,12.99,Portugal / Minho / Vinho Verde,Aveleda,Portuguese Vinho Verde White,11.0,Albariño,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",6.15,46.29526972,9.05,77.84
221,Portal da Calçada Reserva Vinho Verde 2020,3.8,420,15.99,Portugal / Minho / Vinho Verde,Salvador,Portuguese Vinho Verde White,11.5,100 Trajadura,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",10.5,46.29526972,3.07,75.91
