,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
302,Vernaccia di San Gimignano Riserva 2015,4.1,153,39.99,Italy / Central Italy / Toscana / San Gimignano / Vernaccia di San Gimignano,Panizzi,Central Italy White,13.5,100 Vernaccia,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",50.82,46.29526972,24.16,62.88
303,Malbec 2010,3.8,39,11.99,Italy / Northern Italy / Veneto / delle Venezie,Kris,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",67.5,42.5,8.98,17.5
304,Pottarello Red Blend 2016,4.1,41,32.0,Italy / Central Italy / Umbria,La Segreta,Central Italy Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",50.84,48.35,6.42,48.91
305,Vigna Il Corto 2017,4.1,43,23.99,Italy / Central Italy / Toscana,Fattoria di Basciano,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.1,37.14,4.75,47.74
306,Famiglia Zingarelli Chianti Classico 2019,3.8,752,18.18,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Rocca delle Macìe,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",45.39,56.31,2.02,64.35
307,San Brizio Garganega 2017,3.9,54,31.5,Italy / Northern Italy / Veneto,La Cappuccina,Northern Italy White,12.0,Garganega,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",61.81,46.29526972,20.4,49.48
308,Vino Nobile di Montepulciano 2016,3.8,217,24.99,Italy / Central Italy / Toscana / Vino Nobile di Montepulciano,Le Bèrne,Italian Vino Nobile Di Montepulciano,15.0,100 Sangiovese,"['Beef', 'Game (deer, venison)', 'Poultry']",54.68,60.28,11.3,66.61
309,Sagrantino di Montefalco 2015,4.1,206,34.0,Italy / Central Italy / Umbria,Rocca di Fabbri,Central Italy Red,15.0,100 Sagrantino,"['Beef', 'Pasta', 'Veal', 'Poultry']",57.94,47.81,8.72,42.56
310,Chianti Colli Senesi 2017,3.8,81,14.99,Italy / Central Italy / Toscana / Chianti / Chianti Colli Senesi,Fattoria del Cerro,Italian Chianti,12.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",40.12,58.06,9.05,53.555
311,Sauvignon 2011,4.0,82,27.68,Italy / Central Italy / Toscana / Costa Toscana,Terre del Sillabo,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",59.53,46.29526972,31.96,63.52
312,Nessun Dorma Super Tuscan Blend 2018,3.9,144,13.99,Italy / Central Italy / Toscana,Antonio Sanguineti,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",45.59,41.85,2.33,47.07
313,Solosole Vermentino 2021,4.2,253,22.99,Italy / Central Italy / Toscana / Bolgheri,Poggio Al Tesoro,Central Italy White,14.0,100 Vermentino,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",45.59,46.29526972,21.46,66.43
314,Capu Chiurma di Ripiddu Etna Rosso 2017,4.0,63,34.99,Italy / Southern Italy / Terre Siciliane / Etna,Filippo Grasso,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",79.99,51.78,12.25,41.81
315,Barbaresco 2015,4.2,300,46.99,Italy / Northern Italy / Piemonte / Barbaresco,Ronchi,Italian Barbaresco,14.5,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",64.19,72.27,3.18,85.0
316,Barbazzale Bianco 2017,3.8,107,29.99,Italy / Southern Italy / Terre Siciliane,Cottanera,Southern Italy White,13.5,100 Viognier,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",64.37,46.29526972,9.05,34.44
317,Senes Cannonau de Sardegna Riserva 2016,4.1,419,28.98,Italy / Southern Italy / Sardegna / Cannonau di Sardegna,Argiolas,Sardinian Cannonau,14.5,100 Cannonau,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.58,44.79,3.84,44.68
318,Perbruno 2015,4.0,299,35.0,Italy / Central Italy / Toscana,I Giusti & Zanza,Tuscan Red,13.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",55.94,45.92,9.34,46.98
319,Langhe Chardonnay 2020,3.8,44,19.99,Italy / Northern Italy / Piemonte / Langhe,Ettore Germano,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",61.59,46.29526972,20.65,50.33
320,Sincaru Cannonau di Sardegna 2018,3.8,128,31.62,Italy / Southern Italy / Sardegna / Cannonau di Sardegna,Surrau,Sardinian Cannonau,14.5,100 Cannonau,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",63.44,34.82,6.77,40.97
321,Sourgal Moscato d'Asti 2021,3.9,59,17.99,Italy / Northern Italy / Piemonte / Moscato d'Asti,Elio Perrone,Italian Moscato d'Asti,5.0,100 Moscato,"['Fruity desserts', 'Aperitif']",30.09,46.29526972,9.05,34.72
322,Tempo Morellino di Scansano 2019,3.8,103,18.67,Italy / Central Italy / Toscana / Morellino di Scansano,Terre di Talamo,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",42.57,42.36,6.55,47.84
323,Chianti Biskero 2021,3.9,59,14.99,Italy / Central Italy / Toscana / Chianti,Salcheto,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",42.17,57.36,6.89,62.16
324,Neostòs Cotidie Rosso 2017,3.9,25,27.99,Italy / Southern Italy / Calabria,Spiriti Ebbri,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",64.56,33.34,9.05,53.555
325,Plattenriegl Pinot Bianco 2020,4.0,146,19.44,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Girlan,Northern Italy Pinot Blanc,14.0,Pinot Blanc,"['Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",44.61,46.29526972,6.78,56.13
326,Manzoni Moscato Petalo Il Vino Dell'Amore Rosé N.V.,4.1,370,19.99,Italy / Northern Italy / Veneto,Bottega,,13.79454297,,[],61.73,46.29526972,9.05,53.555
327,Bell'Aja 2019,4.2,282,34.99,Italy / Central Italy / Toscana / Bolgheri,San Felice,Italian Bolgheri,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Veal', 'Game (deer, venison)']",57.59,49.79,14.27,47.48
328,Rossofonte Rosso di Montalcino 2016,4.3,147,37.5,Italy / Central Italy / Toscana / Rosso di Montalcino,Ciacci Piccolomini d'Aragona,Tuscan Red,14.5,Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",51.28,41.36,4.16,50.27
329,Rosso di Contrada 2017,3.9,266,20.99,Italy / Southern Italy / Terre Siciliane / Sicilia,Marabino,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",76.51,45.9,24.65,37.34
330,Naturalmente Bio Nero d'Avola 2019,3.8,138,18.14,Italy / Southern Italy / Terre Siciliane / Sicilia,Caruso & Minini,Southern Italy Red,13.5,100 Nero d'Avola,"['Beef', 'Pasta', 'Lamb']",80.93,41.45,27.0,29.04
331,Montiggl Riesling 2019,3.9,379,26.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,St. Michael-Eppan,Northern Italy White,13.0,100 Riesling,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",56.18,46.29526972,24.16,56.64
332,Il Grigio Chianti Classico Gran Selezione 2017,4.2,105,41.47,Italy / Central Italy / Toscana / Chianti / Chianti Classico,San Felice,Italian Chianti,14.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",51.08,58.03,11.0,64.13
333,Obvius Bianco 2019,3.8,51,24.99,Italy / Central Italy / Toscana,Salcheto,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.45,46.29526972,16.6,65.72
334,Chianti Classico Riserva 2018,3.8,28,32.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Luiano,Italian Chianti,14.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",46.4,59.32,9.05,65.44
335,Batù Barbaresco 2017,4.1,320,31.99,Italy / Northern Italy / Piemonte / Barbaresco,Cantine Povero,Italian Barbaresco,14.0,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",59.76,69.86,9.05,85.0
336,Verdicchio di Matelica 2021,3.8,55,21.99,Italy / Central Italy / Marche / Verdicchio di Matelica,Colpaola,Central Italy White,13.79454297,,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",43.52,46.29526972,19.58,59.31
337,Lucente 2019,4.1,1256,23.49,Italy / Central Italy / Toscana,Tenuta Luce,Tuscan Red,14.5,100 Merlot,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",52.15,44.47,8.19,45.98
338,Therra 2010,4.0,336,39.99,Italy / Central Italy / Toscana,Podernuovo a Palazzone,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",52.76,43.28,9.75,45.81
339,Rue 333 2016,3.8,202,49.74,Italy / Southern Italy / Campania / Taurasi,Nativ,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",79.07,51.11,24.76,34.21
340,Berardenga Chianti Classico 2016,3.8,2587,25.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Fèlsina,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",45.06,59.28,6.26,64.85
341,Zisola Noto Rosso 2010,3.9,455,25.0,Italy / Southern Italy / Terre Siciliane / Noto,Zisola,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",77.6,40.8,25.69,32.45
342,Bianco Crestan 2018,3.8,67,24.0,Italy / Northern Italy / Veneto / Gambellara,Davide Spillare,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",45.79,46.29526972,17.86,51.67
343,Langhe Nebbiolo 2021,3.9,329,28.99,Italy / Northern Italy / Piemonte / Langhe,G.D. Vajra,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",60.19,78.07,1.72,84.78
344,Cerasuolo d'Abruzzo 2020,3.8,117,22.99,Italy / Central Italy / Abruzzo / Cerasuolo d'Abruzzo,Tiberio,,13.79454297,,[],61.73,46.29526972,9.05,53.555
345,Papà Celso Dolcetto 2016,4.0,445,39.99,Italy / Northern Italy / Piemonte / Dogliani,Abbona,Northern Italy Red,14.5,100 Dolcetto,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",63.42,43.5,17.3,33.01
346,Vigna Casalj Alcamo Classico Bianco 2017,3.8,87,22.99,Italy / Southern Italy / Terre Siciliane,Tenuta Rapitalà,Southern Italy White,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",63.39,46.29526972,6.34,34.41
347,Frappato (di Vittoria) 2018,3.8,938,27.0,Italy / Southern Italy / Terre Siciliane,COS,Southern Italy Red,12.0,100 Frappato,"['Beef', 'Pasta', 'Lamb']",69.03,39.71,22.64,38.9
348,Pinot Grigio Friuli Il Tralcetto 2013,3.9,318,14.99,Italy / Northern Italy / Friuli-Venezia Giulia / Friuli Grave,Italo Cescon,Northern Italy Pinot Grigio,13.79454297,,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",41.31,46.29526972,16.08,42.3
349,Marca Oro Prosecco Brut N.V.,4.0,392,17.99,Italy / Northern Italy / Veneto / Prosecco,Valdo,Italian Prosecco,13.79454297,,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",21.13,46.29526972,9.05,66.05
350,Nero D'Avola - Frappato Sicilia SP68 2020,3.9,2071,34.0,Italy / Southern Italy / Terre Siciliane,Occhipinti,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",73.06,42.79,22.6,39.27
351,Roero 2017,3.8,512,23.83,Italy / Northern Italy / Piemonte / Roero,Matteo Correggia,Italian Nebbiolo,14.5,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",62.05,79.25,5.05,85.0
352,Palazzo della Torre 2018,4.0,3041,17.66,Italy / Northern Italy / Veneto / Verona,Allegrini,Northern Italy Red,13.5,"70 Corvina Veronese, 25 Rondinella, 5 Sangiovese","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",65.86,38.37,17.64,26.0
353,Primitivo 2020,4.1,132,15.95,Italy / Southern Italy / Puglia,Il Matane,Southern Italy Primitivo,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Poultry']",65.23,22.23,42.61,13.02
354,Nebbiolo d’alba 2018,4.1,274,42.99,Italy / Northern Italy / Piemonte,Bruno Giacosa,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.24,82.2,2.18,84.65
355,La Meirana Gavi di Gavi 2020,3.9,258,19.99,Italy / Northern Italy / Piemonte / Gavi,Broglia,Italian Gavi,13.5,100 Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",21.2,46.29526972,9.05,76.4
356,Kleos Aglianico 2017,4.0,249,24.99,Italy / Southern Italy / Campania / Paestum,Luigi Maffini,Southern Italy Red,13.0,Fiano,"['Beef', 'Pasta', 'Lamb']",77.71,52.17,25.23,38.0
357,Montefalco Sagrantino 2016,4.2,38,36.0,Italy / Central Italy / Umbria / Montefalco / Montefalco Sagrantino,Luca di Tomaso,Central Italy Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",50.37,46.83,10.02,42.5
358,Curva Minore 2020,3.8,63,25.99,Italy / Southern Italy / Terre Siciliane,Azienda Agricola Pianogrillo,Southern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb']",77.68,37.63,22.17,33.46
359,Castello della Sala Bramìto Chardonnay 2021,4.1,923,27.99,Italy / Central Italy / Umbria,Antinori,Central Italy White,13.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",42.68,46.29526972,22.83,64.49
360,Pètris Malvasia 2018,4.0,105,30.0,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Venica & Venica,Northern Italy White,13.5,100 Malvasia,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",62.41,46.29526972,23.56,51.56
361,Tellus Cabernet Sauvignon 2014,3.8,250,13.49,Italy / Central Italy / Umbria,Falesco,Central Italy Red,13.79454297,,"['Beef', 'Pasta', 'Veal', 'Poultry']",48.86,38.98,2.85,44.41
362,Etna Rosato 2021,4.1,66,29.99,Italy / Southern Italy / Terre Siciliane / Etna,Girolamo Russo,,13.79454297,,[],61.73,46.29526972,9.05,53.555
363,Fara 2017,4.0,57,33.0,Italy / Northern Italy / Piemonte / Fara,Il Chiosso,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",61.94,49.62,9.36,40.02
364,Pinot Grigio 2015,3.9,117,16.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Kettmeir,Northern Italy Pinot Grigio,13.0,100 Pinot Grigio,"['Shellfish', 'Vegetarian', 'Mushrooms', 'Aperitif']",42.85,46.29526972,12.26,41.35
365,Nebbiolo Langhe 2019,3.8,185,33.49,Italy / Northern Italy / Piemonte / Langhe,Giuseppe Cortese,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",60.0,80.65,1.71,85.0
366,Vino Nobile di Montepulciano 2011,4.0,245,16.31,Italy / Central Italy / Toscana / Vino Nobile di Montepulciano,Contucci,Italian Vino Nobile Di Montepulciano,13.79454297,,"['Beef', 'Game (deer, venison)', 'Poultry']",53.34,57.67,4.17,66.22
367,Barbera d'Alba Bricco del Pilone 2017,3.8,53,29.97,Italy / Northern Italy / Piemonte / Barbera d'Alba,Benevelli Piero,Italian Barbera,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",54.46,24.44,15.17,64.04
368,Chianti Classico 2018,3.9,286,22.49,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Castello di Radda,Italian Chianti,14.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",47.19,58.35,4.64,64.23
369,Toscana Mediterra 2020,4.1,225,21.99,Italy / Central Italy / Toscana,Poggio Al Tesoro,Tuscan Red,14.0,"40 Shiraz/Syrah, 30 Cabernet Sauvignon, 30 Merlot","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",53.44,42.9,13.11,44.51
370,Floramundi 2017,3.8,985,21.95,Italy / Southern Italy / Terre Siciliane / Vittoria / Cerasuolo di Vittoria,Donnafugata,Southern Italy Red,13.0,"Nero d'Avola, Frappato","['Beef', 'Pasta', 'Lamb']",65.79,39.28,22.48,39.51
371,Giulin 2019,4.1,79,19.95,Italy / Northern Italy / Piemonte / Barbera del Monferrato,Azienda Agricola Accornero,Italian Barbera,14.5,Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",57.91,24.9,14.3,62.43
372,Rosé (Extra Dry) N.V.,4.0,885,12.99,Italy / Northern Italy / Veneto,Lamberti,,13.79454297,,[],61.73,46.29526972,9.05,53.555
373,Puglia Primitivo 2020,4.0,627,14.99,Italy / Southern Italy / Puglia,Zensa,Southern Italy Primitivo,13.5,Primitivo,"['Beef', 'Pasta', 'Lamb', 'Poultry']",67.3,18.81,44.83,11.21
374,Riserva Ducale Chianti Classico 2019,4.0,227,24.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Ruffino,Italian Chianti,14.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",45.27,54.72,2.4,64.36
375,UNLITRO 2019,4.0,1666,19.0,Italy / Central Italy / Toscana / Costa Toscana,Ampeleia,Tuscan Red,12.0,100 Carignan,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",35.84,39.25,7.32,51.43
376,Frappato 2018,3.8,79,30.0,Italy / Southern Italy / Terre Siciliane / Vittoria,Poggio di Bortolone,Southern Italy Red,13.5,Frappato,"['Beef', 'Pasta', 'Lamb']",68.13,39.43,25.78,43.54
377,Lambrusco di Sorbara Emma N.V.,4.1,66,16.99,Italy / Northern Italy / Emilia-Romagna / Lambrusco di Sorbara,Cantina di Sorbara,,13.79454297,,[],61.73,46.29526972,9.05,53.555
378,Cornalin 2016,3.8,44,35.99,Italy / Northern Italy / Valle d'Aosta,La Vrille,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",58.24,42.9,9.05,53.555
379,Sylvaner 2018,3.9,155,24.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Köfererhof,Northern Italy White,13.0,100 Sylvaner,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",60.13,46.29526972,24.25,53.16
380,Tradizionale Vernaccia di San Gimignano 2020,3.9,227,28.49,Italy / Central Italy / Toscana / San Gimignano / Vernaccia di San Gimignano,Sono Montenidoli,Central Italy White,13.5,100 Vernaccia,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",47.35,46.29526972,22.53,64.05
381,Appassito Primitivo 2020,4.1,4492,14.99,Italy / Southern Italy / Puglia / Salento,Masso Antico,Southern Italy Primitivo,14.0,Primitivo,"['Beef', 'Pasta', 'Lamb', 'Poultry']",66.29,21.51,46.57,14.24
382,Cesanese Lazio Rosso 2019,4.2,145,20.99,Italy / Central Italy / Lazio,Casale del Giglio,Central Italy Red,13.5,100 Cesanese,"['Beef', 'Pasta', 'Veal', 'Poultry']",45.87,40.32,6.5,46.72
383,Rosso Dolce – Sweet Red,4.2,16265,11.99,Italy / Northern Italy / Lombardia / Provincia di Pavia,Roscato,Northern Italy Red,13.79454297,,[],61.73,46.29526972,9.05,53.555
384,Dorilli Cerasuolo di Vittoria Classico 2015,3.8,269,36.67,Italy / Southern Italy / Terre Siciliane / Vittoria / Cerasuolo di Vittoria,Planeta,Southern Italy Red,13.0,"Nero d'Avola, Frappato","['Beef', 'Pasta', 'Lamb']",76.77,40.64,26.43,33.02
385,Capitel de Roari Amarone della Valpolicella Classico 2017,4.1,1497,44.15,Italy / Northern Italy / Veneto / Valpolicella / Amarone della Valpolicella / Amarone della Valpolicella Classico,Luigi Righetti,Italian Amarone,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Blue cheese']",85.0,23.84,46.55,24.52
386,Ronco Nolè Uvaggio 2019,4.1,250,17.99,Italy / Northern Italy / Friuli-Venezia Giulia,di Lenardo,Northern Italy Red,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",60.18,30.87,17.83,23.04
387,Arneis Langhe Blange 2021,4.0,494,19.99,Italy / Northern Italy / Piemonte / Langhe,Ceretto,Northern Italy White,13.0,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",55.5,46.29526972,9.05,53.555
388,Cecu d'la Biunda Roero Arneis 2013,3.9,47,23.99,Italy / Northern Italy / Piemonte / Roero,Monchiero Carbone,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",59.7,46.29526972,21.86,51.48
389,Ravello Costa d'Amalfi 2019,3.9,109,34.99,Italy / Southern Italy / Campania / Costa d'Amalfi,Marisa Cuomo,Southern Italy White,12.5,"60 Falanghina, 40 Biancolella","['Shellfish', 'Vegetarian', 'Appetizers and snacks']",61.38,46.29526972,3.28,45.44
390,Leradici Barbera d'Asti 2019,3.9,362,12.08,Italy / Northern Italy / Piemonte / Barbera d'Asti,Mauro Molino,Italian Barbera,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",55.96,23.59,11.88,64.05
391,Langhe Nebbiolo 2020,4.0,54,26.0,Italy / Northern Italy / Piemonte / Langhe,Barale Fratelli,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.34,81.83,1.33,85.0
392,Locorosso 2019,3.8,50,24.49,Italy / Central Italy / Toscana,Pratesi,Tuscan Red,13.79454297,,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",51.03,48.2,4.5,49.39
393,Guiry Sangiovese 2019,3.8,111,25.04,Italy / Northern Italy / Emilia-Romagna,Mara,Northern Italy Red,14.0,Sangiovese,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",55.24,40.18,12.39,37.68
394,Timox Blanc 2018,3.8,27,33.33,Italy / Northern Italy / Piemonte / Colli Tortonesi,I Carpini,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",56.5,46.29526972,24.18,53.76
395,Valpolicella Ripasso Classico Superiore 2016,4.0,587,26.95,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso,Le Ragose,Italian Ripasso,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)']",63.13,42.75,24.38,28.44
396,Sirmian Pinot Bianco 2018,4.0,404,33.49,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Nals Margreid,Northern Italy Pinot Blanc,14.0,100 Weissburgunder,"['Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",42.67,46.29526972,6.66,57.54
397,Pèppoli Chianti Classico 2019,3.9,4601,26.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Antinori,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",44.38,54.8,9.05,53.555
398,Rosso di Valtellina 2013,3.9,593,40.0,Italy / Northern Italy / Lombardia / Valtellina,ARPEPE,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",54.06,76.69,2.39,83.59
399,Sito dei Fossili Roero Arneis 2019,4.1,60,22.99,Italy / Northern Italy / Piemonte / Roero,Bric Cenciurio,Northern Italy White,13.5,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",62.66,46.29526972,17.18,51.07
400,San Luigi Dogliani 2020,3.8,185,24.99,Italy / Northern Italy / Piemonte / Dogliani,Pecchenino,Northern Italy Red,13.5,100 Dolcetto,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",63.32,41.35,16.9,28.71
401,Chianti Classico Riserva 2017,3.9,45,17.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Cavaliere d'Oro,Italian Chianti,14.0,Sangiovese,"['Beef', 'Veal', 'Poultry']",45.35,56.31,3.36,63.44
402,Nebbiolo Langhe 2018,3.8,270,24.92,Italy / Northern Italy / Piemonte / Langhe,Pertinace,Italian Nebbiolo,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.57,78.03,1.13,85.0
403,Giuliana Prosecco N.V.,3.9,478,41.99,Italy / Northern Italy / Veneto / Prosecco,Riondo,Italian Prosecco,11.0,100 Glera,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",18.68,46.29526972,9.05,63.29
404,San Angelo Pinot Grigio 2021,3.9,133,17.66,Italy / Central Italy / Toscana,Banfi,Central Italy White,12.5,100 Pinot Grigio,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",41.36,46.29526972,22.75,67.73
405,Punt e Mes Vermouth N.V.,3.9,246,27.99,Italy / Northern Italy / Piemonte,Carpano,,13.79454297,,[],61.73,46.29526972,9.05,53.555
406,Vernaccia di San Gimignano Riserva 2015,4.1,153,39.99,Italy / Central Italy / Toscana / San Gimignano / Vernaccia di San Gimignano,Panizzi,Central Italy White,13.5,100 Vernaccia,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",50.82,46.29526972,24.16,62.88
407,Derthona 2017,3.8,91,17.79,Italy / Northern Italy / Piemonte,Valli Unite,Northern Italy White,13.79454297,,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",66.88,46.29526972,25.79,57.95
408,Masùa di Jago Amarone della Valpolicella Classico 2017,4.1,65,34.99,Italy / Northern Italy / Veneto / Valpolicella / Amarone della Valpolicella / Amarone della Valpolicella Classico,Recchia,Italian Amarone,16.0,"Rondinella, Corvinone, Corvina Veronese","['Beef', 'Lamb', 'Game (deer, venison)', 'Blue cheese']",85.0,23.34,50.02,23.47
409,Vignaverde 2019,3.9,199,28.0,Italy / Southern Italy / Terre Siciliane,Marco de Bartoli,Southern Italy White,12.5,100 Grillo,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",55.76,46.29526972,4.74,42.45
410,La Morra Barolo 2017,3.9,152,39.99,Italy / Northern Italy / Piemonte / Barolo,Ciabot Berton,Italian Barolo,13.79454297,,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",61.19,77.82,2.29,85.0
