,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
219,Condrieu Les Cassines 2017,4.2,112,43.95,France / Rhone Valley / Northern Rhône / Condrieu,Paul Jaboulet Aîné,Northern Rhône Condrieu,14.0,100 Viognier,"['Pork', 'Rich fish (salmon, tuna etc)', 'Mature and hard cheese', 'Poultry', 'Cured Meat']",77.33,46.29526972,16.56,27.54
220,Barsac (Grand Cru Classé) 2011,4.2,173,36.25,France / Bordeaux / Sauternes / Barsac,Château Nairac,Bordeaux Sauternes,13.0,"92 Sémillon, 4 Sauvignon Blanc, 4 Muscadelle","['Fruity desserts', 'Blue cheese']",83.83,46.29526972,85.0,74.59
221,Crozes-Hermitage Domaine de Thalabert 2012,3.9,884,34.94,France / Rhone Valley / Northern Rhône / Crozes-Hermitage,Paul Jaboulet Aîné,Northern Rhône Crozes-Hermitage,13.5,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.09,48.56,6.23,45.77
222,Cèdre Héritage Malbec 2018,3.8,453,22.99,France / South West France / Haut-Pays / Cahors,Château du Cèdre,Southwest France Malbec,14.0,100 Malbec,"['Beef', 'Lamb', 'Poultry']",65.35,48.85,2.81,45.72
223,Les Boucauds Sancerre Blanc 2016,4.0,147,26.99,France / Loire Valley / Upper Loire / Sancerre,Claude Riffault,Upper Loire White,13.0,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",22.35,46.29526972,3.69,68.06
224,Bordeaux Blanc 2021,3.9,106,19.99,France / Bordeaux,Château Ducasse (FR),Bordeaux White,13.79454297,,"['Pork', 'Vegetarian', 'Poultry', 'Appetizers and snacks', 'Lean fish']",64.96,46.29526972,8.66,44.86
225,Croix de Montceau Saint-Véran 2019,3.8,77,31.99,France / Bourgogne / Mâconnais / Saint-Véran,Terres Secrètes,Burgundy Mâconnais White,13.79454297,,"['Pasta', 'Vegetarian', 'Cured Meat']",39.5,46.29526972,2.64,43.16
226,Les Mûres Pouilly-Loché 2017,4.2,78,35.49,France / Bourgogne / Mâconnais / Pouilly-Loché,Clos des Rocs,Burgundy Mâconnais White,12.5,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",44.88,46.29526972,1.0,36.92
227,Les Grands Chaillots Bourgogne 2018,4.1,253,34.98,France / Bourgogne,Thibault Liger-Belair,Burgundy Red,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",32.16,25.49,7.34,63.91
228,Saint-Péray 2020,4.3,28,30.0,France / Rhone Valley / Northern Rhône / Saint-Péray,Domaine Durand (Eric & Joël),Northern Rhône Saint-Péray,13.79454297,,"['Rich fish (salmon, tuna etc)', 'Shellfish', 'Vegetarian', 'Mild and soft cheese']",19.98,46.29526972,36.15,59.05
229,Cuvée Les Caillottes Sancerre 2019,4.1,178,29.99,France / Loire Valley / Upper Loire / Sancerre,Jean-Max Roger,Upper Loire White,12.0,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",22.53,46.29526972,9.05,68.44
230,Coteaux d'Aix-en-Provence Rosé 2020,4.3,132,14.0,France / Provence / Coteaux d'Aix-en-Provence,Domaine de la Chapelle Saint Victor,Provence Rosé,13.79454297,,"['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",29.79,46.29526972,1.78,65.06
231,Gris de Gris Corbières Rosé 2017,4.2,323,15.0,France / Languedoc-Roussillon / Corbières,Domaine de Fontsainte,Languedoc-Roussillon Rosé,12.5,"Mourvedre, Carignan, Grenache Blanc, Cinsault, Grenache","['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",42.53,46.29526972,0.71,58.37
232,Viré-Clessé 2018,4.2,389,36.99,France / Bourgogne / Mâconnais / Viré-Clessé,Domaine Michel,Burgundy Mâconnais White,13.5,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",47.88,46.29526972,20.57,34.2
233,Bandol Rosé 2018,4.2,141,35.0,France / Provence / Bandol,Gros' Noré,Provence Rosé,13.5,"Mourvedre, Cinsault, Grenache","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",34.76,46.29526972,2.87,64.5
234,Morgon 'Cuvée Corcelette' 2020,4.2,99,51.99,France / Beaujolais / Morgon,Jean Foillard,Beaujolais Red,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Poultry']",6.81,12.68,9.12,82.56
235,Terroirs Sancerre 2019,4.1,225,32.97,France / Loire Valley / Upper Loire / Sancerre,Sylvain Bailly,Upper Loire White,13.0,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",20.83,46.29526972,9.05,67.42
236,Tempo d'Angelus Bordeaux 2019,4.1,232,40.0,France / Bordeaux,Château Angelus,Bordeaux Red,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",66.33,61.77,8.3,67.1
237,Tradition Viré-Clessé 2020,4.1,36,34.62,France / Bourgogne / Mâconnais / Viré-Clessé,Domaine de Roally,Burgundy Mâconnais White,13.79454297,,"['Pasta', 'Vegetarian', 'Cured Meat']",43.0,46.29526972,4.98,39.09
238,La Roque 2019,4.1,206,26.67,France / South West France / Haut-Pays / Cahors,Mas del Périé - Fabien Jouves,Southwest France Malbec,13.0,Malbec,"['Beef', 'Lamb', 'Poultry']",62.89,48.18,5.81,50.25
239,Tibouren Tradition Rosé 2017,4.1,500,31.0,France / Provence / Côtes de Provence,Clos Cibonne,Provence Rosé,13.0,"Tibouren, Grenache","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",31.87,46.29526972,0.48,65.04
240,La Démarrante Corbières 2015,4.3,61,34.0,France / Languedoc-Roussillon / Corbières,Maxime Magnon,Languedoc-Roussillon Red,13.79454297,,"['Beef', 'Pasta', 'Veal']",65.89,60.0,9.08,65.63
241,Bandol Rouge 2015,4.1,241,39.99,France / Provence / Bandol,Domaine de l'Olivette,,13.79454297,,[],61.73,46.29526972,9.05,53.555
242,Liberty 2019,4.0,72,31.99,France / Rhone Valley / Southern Rhône,Domaine La Barroche,Southern Rhône Red,15.0,Grenache,"['Beef', 'Lamb', 'Game (deer, venison)']",64.73,48.91,13.19,52.71
243,Domaine du Carrou Sancerre Rouge 2018,4.2,53,29.99,France / Loire Valley / Upper Loire / Sancerre,Dominique Roger,Upper Loire Red,13.79454297,,"['Veal', 'Game (deer, venison)', 'Poultry']",30.15,35.1,9.05,80.26
244,Châteauneuf-du-Pape Blanc 2017,4.2,57,39.0,France / Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,Château de Vaudieu,Southern Rhône White,14.0,"Roussanne, Grenache Blanc","['Pork', 'Rich fish (salmon, tuna etc)', 'Mature and hard cheese', 'Poultry', 'Cured Meat']",53.71,46.29526972,12.94,47.49
245,Limoux 2016,3.9,355,38.99,France / Languedoc-Roussillon / Limoux,Domaine de Baron'arques,Languedoc-Roussillon Red,15.0,"62 Merlot, 16 Cabernet Franc, 14 Shiraz/Syrah, 8 Malbec","['Beef', 'Pasta', 'Veal']",65.82,58.81,8.88,62.13
246,Bastide Miraflors Vieilles Vignes Syrah - Grenache 2018,3.9,1435,16.99,France / Vin de Pays / Pays d'Oc / Côtes Catalanes,Domaine Lafage,Languedoc-Roussillon Red,14.5,"74 Shiraz/Syrah, 26 Garnacha","['Beef', 'Pasta', 'Veal']",65.34,53.01,6.75,62.23
247,Gigondas Réserve 2017,4.0,278,39.99,France / Rhone Valley / Southern Rhône / Gigondas,Domaine des Bosquets,Southern Rhône Red,14.5,"Shiraz/Syrah, Mourvedre, Cinsault, Grenache","['Beef', 'Lamb', 'Game (deer, venison)']",67.09,49.08,10.84,53.52
248,Cuvée Vieilles Vignes Brouilly 2019,4.2,82,42.5,France / Beaujolais / Brouilly,Domaine de la Grand'Cour - Jean Louis Dutraive,Beaujolais Red,14.1,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",3.51,11.44,8.26,85.0
249,Chassagne-Montrachet Blanc 2014,4.2,276,35.0,France / Bourgogne / Côte de Beaune / Chassagne-Montrachet,Louis Latour,Burgundy Côte de Beaune White,13.5,100 Chardonnay,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",61.33,46.29526972,9.05,51.85
250,Tradition Saint-Véran 2018,3.8,58,25.99,France / Bourgogne / Mâconnais / Saint-Véran,Domaine Thomas,Burgundy Mâconnais White,13.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",44.89,46.29526972,2.82,44.52
251,Moulin-à-Vent 'La Roche' 2015,3.9,55,37.94,France / Beaujolais / Moulin-à-Vent,Thibault Liger-Belair,Beaujolais Red,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Poultry']",13.49,23.31,6.07,84.29
252,Baron de Brane Margaux 2015,4.1,378,39.94,France / Bordeaux / Médoc / Margaux,Château Brane-Cantenac,Bordeaux Margaux,14.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.17,63.6,8.43,68.03
253,Classic Gewürztraminer 2018,4.0,554,26.99,France / Alsace,Hugel,Alsace Gewürztraminer,13.5,100 Gewürztraminer,"['Pork', 'Rich fish (salmon, tuna etc)', 'Spicy food', 'Poultry', 'Mild and soft cheese']",65.49,46.29526972,42.02,25.94
254,Provence Rosé 2018,3.9,131,17.99,France / Provence,Lady A,Provence Rosé,13.79454297,,"['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",29.56,46.29526972,9.05,67.5
255,Les Grandes Coutures Chardonnay Bourgogne 2019,4.2,70,27.94,France / Bourgogne,Xavier Monnot,Burgundy White,12.5,100 Chardonnay,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",60.69,46.29526972,2.65,44.86
256,Vouvray 2021,4.2,44,33.99,France / Loire Valley / Middle Loire / Touraine / Vouvray,Champalou,Loire Chenin Blanc,13.79454297,,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",20.1,46.29526972,6.04,85.0
257,Crozes-Hermitage 'Les Terres Blanches' 2019,3.9,63,31.99,France / Rhone Valley / Northern Rhône / Crozes-Hermitage,Domaine Belle,Northern Rhône White,14.0,100 Marsanne,"['Pork', 'Rich fish (salmon, tuna etc)', 'Mature and hard cheese', 'Poultry', 'Cured Meat']",56.33,46.29526972,16.97,28.64
258,Sauvignon Blanc Les Mariés 2021,4.0,507,15.99,France / Languedoc-Roussillon,Domaine de la Baume,Languedoc-Roussillon White,14.0,100 Sauvignon Blanc,[],61.73,46.29526972,9.05,53.555
259,Mâcon-Fuissé 2020,4.2,31,17.99,France / Bourgogne / Mâconnais / Mâcon / Mâcon-Fuissé,Auvigue,Burgundy Mâconnais White,13.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",36.84,46.29526972,9.05,42.57
260,Clos Beylesse Côtes de Provence Rosé 2021,4.2,35,28.95,France / Provence / Côtes de Provence,Domaine de l'Abbaye,Provence Rosé,12.5,"60 Shiraz/Syrah, 20 Grenache, 20 Cinsault","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",31.51,46.29526972,9.05,63.98
261,Crozes-Hermitage Domaine de Thalabert 2019,4.0,266,34.94,France / Rhone Valley / Northern Rhône / Crozes-Hermitage,Paul Jaboulet Aîné,Northern Rhône Crozes-Hermitage,15.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.09,48.56,6.23,45.77
262,Crémant de Loire Non Dose 2018,3.8,75,25.99,France / Loire Valley / Crémant de Loire,Château Pierre-Bise,French Crémant,13.79454297,,"['Shellfish', 'Poultry', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",51.68,46.29526972,9.05,59.7
263,Brutal Rouge 2021,4.3,78,40.0,France / Vin de France,Matassa,,13.79454297,,[],61.73,46.29526972,9.05,53.555
264,Coteaux d'Aix-en-Provence Rosé 2019,3.8,149,14.94,France / Provence / Coteaux d'Aix-en-Provence,Château Paradis,Provence Rosé,13.79454297,,"['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",32.16,46.29526972,1.52,68.33
265,Les 4 Cépages 2020,3.9,110,14.99,France / Vin de Pays / Comté Tolosan / Côtes de Gascogne,Domaine de Pajot,,13.79454297,,[],61.73,46.29526972,9.05,53.555
266,Cheverny Blanc 2020,4.2,876,18.99,France / Loire Valley / Middle Loire / Touraine / Cheverny,Domaine du Salvard,,13.79454297,,[],61.73,46.29526972,9.05,53.555
267,Tradition Cahors 2018,3.8,47,15.99,France / South West France / Haut-Pays / Cahors,Château La Coustarelle,,13.79454297,,[],61.73,46.29526972,9.05,53.555
268,Pommard 1er Cru 'La Chanière' 2014,4.2,39,36.58,France / Bourgogne / Côte de Beaune / Pommard / Pommard Premier Cru / Pommard 1er Cru 'La Chanière',Domaine Maillard Père & Fils,Burgundy Côte de Beaune Red,13.79454297,,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",31.49,17.53,8.11,63.55
269,Moulin-a-Vent 2018,4.0,124,32.94,France / Beaujolais / Moulin-à-Vent,Château du Moulin-à-Vent,Beaujolais Red,13.0,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",1.73,15.58,5.08,84.18
270,Le Blason du Prince Châteauneuf-du-Pape 2019,4.2,207,34.99,France / Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,Cellier des Princes,Southern Rhône Châteauneuf-du-Pape Red,16.0,"90 Grenache, 5 Shiraz/Syrah, 5 Mourvedre","['Lamb', 'Pork', 'Poultry']",85.0,40.27,3.81,45.04
271,Domaine de Bila-Haut l'Esquerda Côtes du Roussillon Villages 2018,3.9,190,26.99,France / Languedoc-Roussillon / Côtes du Roussillon / Côtes du Roussillon Villages,M. Chapoutier,Languedoc-Roussillon Red,14.5,"Shiraz/Syrah, Grenache","['Beef', 'Pasta', 'Veal']",67.16,57.26,8.02,63.68
272,L'Esprit de Chevalier Pessac-Léognan 2017,4.1,747,44.99,France / Bordeaux / Graves / Pessac-Léognan,Domaine de Chevalier,Bordeaux Pessac-Léognan,13.5,100 Petit Verdot,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",74.77,71.68,6.28,73.72
273,Cuvée Spéciale Tibouren Rouge (Tradition) 2020,4.1,385,34.99,France / Provence / Côtes de Provence,Clos Cibonne,,13.79454297,,[],61.73,46.29526972,9.05,53.555
274,Bourgogne Blanc 2017,4.1,194,34.0,France / Bourgogne,Bachelet-Monnot,Burgundy White,13.0,100 Chardonnay,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",58.06,46.29526972,5.53,50.27
275,Côtes du Rhône Villages 2017,3.8,69,16.99,France / Rhone Valley / Southern Rhône / Côtes-du-Rhône / Côtes-du-Rhône-Villages,Domaine de Couron,Southern Rhône Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)']",62.59,44.16,2.72,55.34
276,Haut-Médoc (Grand Cru Classé) 2018,4.1,679,59.99,France / Bordeaux / Médoc / Haut-Médoc,Château La Tour Carnet,Bordeaux Médoc,14.0,"60 Merlot, 37 Cabernet Sauvignon, 3 Cabernet Franc","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",74.31,74.07,8.05,70.94
277,Jean Marc Barthez Bordeaux Blanc 2020,4.1,274,15.99,France / Bordeaux,Mary Taylor,Bordeaux White,12.0,100 Gamay,"['Pork', 'Vegetarian', 'Poultry', 'Appetizers and snacks', 'Lean fish']",62.8,46.29526972,6.63,44.45
278,La Moussière Sancerre Blanc 2020,4.2,624,49.95,France / Loire Valley / Upper Loire / Sancerre,Alphonse Mellot,Upper Loire White,14.5,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",21.85,46.29526972,3.02,68.0
279,Lalande-de-Pomerol 2014,3.9,891,21.94,France / Bordeaux / Libournais / Lalande-de-Pomerol,Château Siaurac,Bordeaux Pomerol,14.5,"80 Merlot, 15 Cabernet Franc, 5 Malbec","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",75.03,56.16,8.82,51.58
280,Chavignol Sancerre 2017,4.3,73,16.0,France / Loire Valley / Upper Loire / Sancerre,Domaine Bailly Reverdy,Upper Loire White,13.79454297,,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",21.32,46.29526972,9.05,69.29
281,Le White Label Sec Champagne N.V.,3.9,1149,54.99,France / Champagne,Lanson,French Champagne,12.5,"38 Chardonnay, 37 Pinot Noir, 25 Pinot Meunier","['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",65.47,46.29526972,9.05,74.21
282,Les Pensées de Pallus Chinon 2017,4.0,47,26.99,France / Loire Valley / Middle Loire / Touraine / Chinon,Domaine de Pallus,,13.79454297,,[],61.73,46.29526972,9.05,53.555
283,Cuvée de Beauchamp 2019,4.3,32,28.29,France / Rhone Valley / Southern Rhône / Gigondas,Château de Montmirail,Southern Rhône Red,13.79454297,,"['Beef', 'Lamb', 'Game (deer, venison)']",69.75,48.18,6.56,52.23
284,No Milk Today 2016,4.2,52,38.99,France / Vin de France,Jean-Baptiste Menigoz,,13.79454297,,[],61.73,46.29526972,9.05,53.555
285,Connétable Talbot Saint-Julien 2017,4.1,896,34.94,France / Bordeaux / Médoc / Saint-Julien,Château Talbot,Bordeaux Saint-Julien,13.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.58,64.7,7.0,71.7
286,Bourgogne Blanc 2018,4.1,182,38.5,France / Bourgogne,Bachelet-Monnot,Burgundy White,13.0,100 Chardonnay,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",58.06,46.29526972,5.53,50.27
287,Saint-Romain 'Sous le Château' 2015,4.3,116,36.95,France / Bourgogne / Côte de Beaune / Saint-Romain,Benjamin Leroux,Burgundy Côte de Beaune White,13.79454297,,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",55.61,46.29526972,10.02,49.25
288,Bordeaux Blanc 2017,3.8,372,25.99,France / Bordeaux,Clarendelle,Bordeaux White,12.0,"Sauvignon Blanc, Sémillon, Muscadelle","['Pork', 'Vegetarian', 'Poultry', 'Appetizers and snacks', 'Lean fish']",61.11,46.29526972,11.69,41.02
289,Fleurie 'Chapelle des Bois' 2020,4.4,27,44.99,France / Beaujolais / Fleurie,Domaine de la Grand'Cour - Jean Louis Dutraive,Beaujolais Red,13.79454297,,"['Pasta', 'Veal', 'Pork', 'Poultry']",8.8,12.55,8.79,82.72
290,Chablis 1er Cru 'Vau Ligneau' 2020,4.2,119,36.94,France / Bourgogne / Chablis / Chablis Premier Cru,Louis Moreau,Burgundy Chablis,12.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",42.52,46.29526972,0.17,65.53
291,DD Rouge 2018,4.1,937,40.0,France / Jura / Côtes du Jura / Arbois,Bénédicte et Stéphane Tissot,,13.79454297,,[],61.73,46.29526972,9.05,53.555
292,Crozes-Hermitage Les Jalets 2017,3.9,1350,19.94,France / Rhone Valley / Northern Rhône / Crozes-Hermitage,Paul Jaboulet Aîné,Northern Rhône Crozes-Hermitage,13.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.45,47.48,3.42,45.44
293,Gigondas Les Racines 2017,4.3,291,45.0,France / Rhone Valley / Southern Rhône / Gigondas,Domaine Les Pallières,Southern Rhône Red,14.0,100 Grenache,"['Beef', 'Lamb', 'Game (deer, venison)']",65.88,48.62,7.81,54.12
294,Rosé de Loire 2021,3.8,84,23.95,France / Loire Valley / Rosé de Loire,Thibaud Boudignon,,13.79454297,,[],61.73,46.29526972,9.05,53.555
295,La Closerie de Fourtet Saint-Emilion Grand Cru 2015,4.0,78,39.94,France / Bordeaux / Libournais / Saint-Émilion / Saint-Émilion Grand Cru,Clos Fourtet,Bordeaux Saint-Émilion,13.0,"Cabernet Sauvignon, Cabernet Franc, Merlot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",76.89,58.3,5.14,52.81
296,Tradition Côtes de Provence Rosé 2021,3.9,26,17.99,France / Provence / Côtes de Provence,Château Saint Pierre,Provence Rosé,12.5,"Grenache, Cinsault","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",30.36,46.29526972,5.21,64.76
297,Domaine Millet Sancerre 2019,4.3,69,21.99,France / Loire Valley / Upper Loire / Sancerre,Famille Bougrier,Upper Loire White,13.79454297,,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",19.34,46.29526972,9.05,70.71
298,Cuvée Tradition Gigondas 2016,4.1,425,74.95,France / Rhone Valley / Southern Rhône / Gigondas,Domaine du Gour de Chaule,Southern Rhône Red,13.0,100 Grenache,"['Beef', 'Lamb', 'Game (deer, venison)']",66.14,50.02,6.3,54.19
299,Châteauneuf-du-Pape Domaine Barville Rouge 2018,4.2,171,39.49,France / Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,Brotte,Southern Rhône Châteauneuf-du-Pape Red,15.0,100 Grenache,"['Lamb', 'Pork', 'Poultry']",85.0,38.96,4.71,44.19
300,Côte de Beaune 2017,4.1,1250,50.5,France / Bourgogne / Côte de Beaune,Joseph Drouhin,Burgundy Côte de Beaune Red,13.0,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",31.28,22.5,3.78,62.49
301,Chablis Premier Cru 'Vau de Vey' 2019,4.1,192,39.99,France / Bourgogne / Chablis / Chablis Premier Cru / Chablis 1er Cru 'Vau de Vey',Jean-Marc Brocard,Burgundy Chablis,14.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",42.88,46.29526972,5.01,67.88
302,Saint Joseph Fruit d'Avilleran 2019,4.1,98,37.99,France / Rhone Valley / Northern Rhône / Saint-Joseph,Francois Villard,Northern Rhône White,13.5,100 Marsanne,"['Pork', 'Rich fish (salmon, tuna etc)', 'Mature and hard cheese', 'Poultry', 'Cured Meat']",60.39,46.29526972,12.04,25.98
303,Classic Gewürztraminer 2017,3.9,604,22.99,France / Alsace,Hugel,Alsace Gewürztraminer,14.0,100 Gewürztraminer,"['Pork', 'Rich fish (salmon, tuna etc)', 'Spicy food', 'Poultry', 'Mild and soft cheese']",65.49,46.29526972,42.02,25.94
304,Inspiration 1818 Brut Champagne N.V.,4.1,702,35.99,France / Champagne,Charles-le-Bel,French Champagne,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",59.21,46.29526972,9.05,68.99
305,Vieilles Vignes Madiran 2015,3.9,97,26.99,France / South West France / Pyrenées / Madiran,Domaine Labranche Laffont,,13.79454297,,[],61.73,46.29526972,9.05,53.555
306,Côte aux Prêtres Chablis 2018,4.2,118,34.1,France / Bourgogne / Chablis,Château de Béru,Burgundy Chablis,13.79454297,,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",46.95,46.29526972,9.82,68.35
307,Roche Guillon Fleurie 2016,3.9,358,37.99,France / Beaujolais / Fleurie,Domaine de Fa,Beaujolais Red,12.0,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",3.41,17.25,3.29,84.27
308,Morgon 2020,4.2,1812,41.0,France / Beaujolais / Morgon,Domaine Marcel Lapierre,Beaujolais Red,13.5,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",2.37,12.08,8.0,82.88
309,Crémant d'Alsace Rosé N.V.,4.1,2981,26.99,France / Alsace / Crémant d'Alsace,Allimant-Laugner,French Crémant,12.5,100 Pinot Noir,"['Shellfish', 'Poultry', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",47.87,46.29526972,9.05,59.18
310,Bandol Blanc 2016,4.1,261,38.0,France / Provence / Bandol,Domaine Tempier,,13.79454297,,[],61.73,46.29526972,9.05,53.555
311,Domaine Bellevue Sauvignon Touraine 2019,4.1,494,13.5,France / Loire Valley / Middle Loire / Touraine,Patrick Vauvy,,13.79454297,,[],61.73,46.29526972,9.05,53.555
312,La Plante Froide Sancerre 2020,4.1,43,39.99,France / Loire Valley / Upper Loire / Sancerre,Domaine du Nozay,Upper Loire White,13.79454297,,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",21.01,46.29526972,9.05,65.56
313,Savigny-Les-Beaune Premier Cru Hauts Marconnets 2017,4.3,144,29.98,France / Bourgogne / Côte de Beaune / Savigny-lès-Beaune / Savigny-lès-Beaune Premier Cru,Chanson,Burgundy Côte de Beaune White,13.79454297,,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",65.08,46.29526972,3.38,50.35
314,Cuvée Speciale des Vignettes Rosé 2019,4.3,52,39.99,France / Provence,Clos Cibonne,Provence Rosé,13.79454297,,"['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",42.85,46.29526972,1.23,63.22
315,Saumur Blanc 2020,3.9,104,39.99,France / Loire Valley / Middle Loire / Saumur,Guiberteau,Loire Chenin Blanc,13.79454297,,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",22.34,46.29526972,9.05,85.0
316,Les Hauts de Husseau 2019,4.2,172,40.0,France / Loire Valley / Middle Loire / Touraine / Montlouis-sur-Loire,La Taille Aux Loups,Loire Chenin Blanc,13.5,100 Chenin Blanc,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",30.04,46.29526972,1.31,85.0
317,Clos Alivu Rosé 2021,3.8,28,26.99,France / Corsica / Patrimonio,Domaine Poli,,13.79454297,,[],61.73,46.29526972,9.05,53.555
318,Morgon 2021,4.1,432,42.99,France / Beaujolais / Morgon,Domaine Marcel Lapierre,Beaujolais Red,12.5,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",2.37,12.08,7.96,82.88
319,Saint-Aubin 2019,4.3,33,38.0,France / Bourgogne / Côte de Beaune / Saint-Aubin,Patrick Miolane,Burgundy Côte de Beaune White,13.79454297,,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",53.91,46.29526972,6.65,46.55
320,Chablis Premier Cru 'Beauroy' 2018,4.2,75,38.0,France / Bourgogne / Chablis / Chablis Premier Cru / Chablis 1er Cru 'Beauroy',Domaine Agnès et Didier Dauvissat,Burgundy Chablis,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",42.7,46.29526972,2.82,66.22
321,La Reserve Sauvignon Blanc 2020,4.3,120,15.0,France / Vin de France,Lionel Osmin & Cie,,13.79454297,,[],61.73,46.29526972,9.05,53.555
322,Bourgogne Pinot Noir 2020,3.8,172,27.99,France / Bourgogne,Justin Girardin,Burgundy Red,13.0,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",30.34,24.65,9.05,64.99
323,L'Aragone 2019,4.2,31,29.99,France / Languedoc-Roussillon / Côtes du Roussillon / Côtes du Roussillon Villages,Clos del Rey,Languedoc-Roussillon Red,13.79454297,,"['Beef', 'Pasta', 'Veal']",65.93,54.96,11.85,59.78
